"","iso3c","year","business","rights","marriage","religion","human","literature","cancer","health","tourism","rape","arts","sports","combat","fashion","politics","number.of.non.stop.words","n"
"21","AFG",2011,18.8277055737292,70.7000360432213,28.6990659022416,3.03636671325757,66.7553653937618,3.31153916639977,3.02535087122964,55.9858920014649,8.03778384156144,37.1764314326895,8.54366974267788,4.73109866133313,55.3994904630681,14.1514111529769,16.5562930403875,394.9375,16
"22","AFG",2012,11.0261445409601,46.0648263009365,61.6484558624792,6.12902890839115,41.0291440635154,7.23304098101685,3.27295681022093,16.3434830298497,12.7580825181721,78.1585299035552,2.29514679242986,2.34612208581228,64.187299779527,4.92595198505343,12.5817864380803,370,24
"23","AFG",2013,11.6436225871218,73.5046248948472,7.00047858852717,7.33930465019406,35.7113721608478,0.613083312066111,3.62079030020805,12.4504836089943,8.30110908388413,43.4491889649505,1.50266684167103,4.56630433992443,51.609478422787,4.31877782427792,35.2510673608748,300.882352941176,17
"24","AFG",2014,7.93587266693184,49.61953828911,79.8357449058921,25.7004463517925,51.5191781407697,5.73951981882893,1.1058786482131,10.3238707270174,1.26751084419109,54.1666419674639,6.4812357611439,0.750819186198952,32.1680752349496,5.87605635259479,60.0480726433636,392.538461538462,13
"25","AGO",2009,2.73160984970061,5.13377523216236,8.33574143016808,93.2224366763229,14.1083042293565,0.738307174876908,0.583872783537346,12.2876705427434,5.32090132198058,2.72972114390719,0.868176703126565,9.23975324070169,20.3473273148857,5.46909809974209,25.8833042567881,207,1
"26","ARE",2004,64.2260493612674,20.2956466418258,29.9278655766414,102.146824457381,42.2729122507261,29.2229587046994,0.851751352843341,27.3363417745996,52.0952904716513,8.01710239042141,3.84790658065365,0.344591566077663,6.57574285760465,5.6338202272521,50.7051957863551,443.5,2
"27","ARE",2005,5.79308402072041,16.1603239351664,1.28769740867711,1.40943704866504,3.80307223762189,0.264186806502401,0.300170472464051,2.07808404528069,111.336551080274,1.31026839299683,0.822500983735116,0.236252481320517,2.07050364635593,43.0882585851204,2.03960885509872,192,1
"28","ARE",2006,116.170877679899,57.5899801524951,19.283203696716,2.96330979150701,139.539920337951,1.14434449348714,0.332506121532466,8.85459079332137,17.1039361594251,0.94391164530656,0.811236652991754,4.92548377418561,3.30463436892975,2.12959311117554,64.9024712210763,440,1
"29","ARE",2008,33.847180115812,81.0375254994372,73.7167435796772,49.7897361915158,177.781641889241,2.66164115299511,0.958151479306092,10.4729993393863,173.820306627514,108.030686046558,1.78804609611053,0.718113808465309,21.6824426870392,36.709016625296,26.4857688616459,799.5,2
"30","ARE",2012,214.704936856521,86.3655133725752,1.11468411476152,5.52071855297299,30.1373035757541,0.611450889819849,0.0476378824497262,3.88019482674053,0.643936797092324,0.74192036025647,0.243881177081532,0.407817693705373,0.783820905675245,0.787949085760334,17.0082339088343,363,1
"31","ARE",2013,29.0291275956721,9.81582837647142,39.345707692683,0.552277588392809,149.954251812833,4.74746320983157,1.7075257458443,1.44548884328988,9.49113946814863,0.715774155319618,6.45406706537277,368.0857469853,2.62822753989034,16.0783941708162,0.948979750133502,641,1
"32","ARG",1981,15.0933323005187,1.94045572355258,2.7105599657135,1.34603763887221,4.58519431461901,15.9812791216965,0.443622869590217,3.32668013166271,1.28922760343299,3.10183631160491,44.6235418852778,1.60835376085665,30.5253304969638,0.675587125004698,35.7489607506337,163,1
"33","ARG",1983,4.14973552155631,4.0933889078855,7.16121033453382,21.7787876202057,55.0453318890737,7.45295242407535,0.563526757572619,1.83630721583872,65.3748336490566,1.57340879349273,15.7093342512994,9.36755757654508,50.1335433226798,56.1961986838622,67.5638830523226,368,1
"34","ARG",1985,3.61332677056854,4.92899044419803,28.7607829186691,9.82547753797391,26.7812520577265,89.6687734236244,0.26256899746348,1.49575143563818,1.74172094329549,9.3851427019625,118.454978813902,0.655337833701246,6.69462972237349,1.34648567877851,20.3847807201249,324,1
"35","ARG",2000,58.1550013335718,3.28921968214127,15.4282030006836,0.916993555364365,6.11411580491805,17.8683521000641,113.599981624025,33.0189310788787,7.81716651891958,2.98513887439984,20.390644686614,3.75279518951995,2.95586180524977,0.450633947831077,65.2569607978194,352,3
"36","ARG",2001,1.02994225626877,22.2652211957084,14.5268729946147,121.202105217404,85.6244002712414,12.1630492112651,5.02825033266509,5.72322262816744,7.04611069342719,2.26924504778347,67.4469349845063,1.23068612169652,4.08558406192072,1.80222143340789,4.55615354992282,356,1
"37","ARG",2004,155.679481371045,20.6500478414749,74.89060715855,0.538122359159113,160.207555679107,1.30072453060063,1.06269638862893,5.4225772552718,372.104509999719,4.98848660607458,1.70294318768033,1.37253103474805,1.82093732861941,14.2898411930655,1.96893806625747,818,1
"38","ARG",2007,47.9254570382213,4.72213555382251,38.3214444714587,3.57250270120554,20.3823008922186,4.28780719933831,1.04773444248931,9.06344513552366,6.35141061498348,1.71498117623289,2.35669134563193,2.57169369584994,4.0601651601183,7.60557571212341,212.016654860782,366,2
"39","ARG",2010,2.81467685069582,31.0889700322334,2.53180841599176,1.6612556339465,4.14019193553263,7.12113078826679,12.1448961785674,121.56629203054,0.193432727330739,66.2996123093512,0.425699528003952,0.226702445597938,1.15784714727908,0.0368822363294177,65.5906017403334,317,1
"40","ARM",1999,1.51739240458705,2.68633315232765,37.1172568909313,71.7814729297178,7.83325784234892,2.5821746511975,42.7771622919563,21.2630978292089,0.67741333974316,1.65844400816891,0.582822634911032,0.34056075373035,2.15830209015593,0.193590727510329,61.8307184535048,255,1
"41","ARM",2005,43.3948445114824,5.28772691802691,13.78912596944,0.793345595582257,6.3553296601668,0.853256790718926,18.9315800684663,50.4584640417049,1.40132734331422,2.82659596489914,0.575494744326599,0.585181018513939,8.23655325531683,0.15970895382941,13.3514651642112,167,1
"42","ARM",2011,43.0100787122772,11.7249619343704,30.0151630927304,32.3288446999612,102.2515543463,6.11017906946712,1.04354907017614,13.0854860876789,146.366450004119,2.79802350829789,34.0551014835583,4.54016361195703,3.83124989983593,7.02071696657739,3.81847751269325,442,1
"43","AUS",1980,13.0362578434362,31.5572932413199,17.6940635645846,1.27913508501692,56.277863406521,49.1482021677359,0.604772844252793,5.84810991260097,0.90728980868068,0.65748479223738,33.423511704239,0.684339775077112,0.431172339476027,1.41888405847347,26.6982861230146,239.666666666667,3
"44","AUS",1981,1.10833622926318,2.34696419446178,32.1660861614598,0.407904323017446,44.6473525732449,34.83478310396,61.2823129755917,2.03474166321894,67.5997705234565,0.343281993662515,2.13914343408036,0.702034432417902,0.48231093430308,1.01482674020571,0.556817384322762,251.666666666667,3
"45","AUS",1982,0.363703666952859,0.457928657114272,0.345105624100656,0.0278192957486416,1.02350006563434,0.205505808173434,80.6882457586517,0.989711638313058,0.0935575569184824,0.101878604639364,0.111965666616196,0.291547715478236,0.0676736815636995,0.081558896797195,0.150297363297846,85,1
"46","AUS",1983,2.94345558596431,9.97516218455485,45.0623122619588,47.38883297487,11.4610928442032,82.1971430185874,93.4986880775392,4.56946073822406,0.935494153884309,0.817838017702455,3.64504356991809,0.243324866459207,0.445892814406618,0.697020610766803,3.61923828096081,307.5,2
"47","AUS",1984,4.02346880775974,4.28266868045683,2.59796623190859,0.689216651914848,9.01025531284988,2.87696980323471,1.56149800781324,0.454233123477215,4.08819315125123,120.46145539391,7.44331144276821,2.03114800817254,20.4762494095749,13.6844249277996,4.31894104710889,198,1
"48","AUS",1985,53.8439858515704,19.8992395483936,16.0853508155662,23.0623667686726,37.6954450557502,258.316153449423,0.850052554056843,3.17431703233395,30.2163327043966,3.90973960668271,161.577496835728,4.19671760962924,1.23042151817108,5.44107529496375,51.0013053546611,670.5,2
"49","AUS",1986,14.4564451299336,12.2030760851727,18.1785105338488,15.8991947651062,15.9294950296716,12.1772793659698,112.117197951096,17.8123932415987,2.35418485331367,0.744273467121658,30.376059678763,0.737725316055602,1.09272599035264,5.82990030943833,5.29153828255766,265.2,5
"50","AUS",1987,99.0036381753598,9.29554017945453,4.30707225975166,1.36369378241958,17.1939680688548,62.6180721623101,0.700077583297934,2.44589822189199,0.885128641994109,0.429507128683862,1.38089974992346,0.993982754735022,0.359101843812083,0.635043997611433,20.3883754498997,222,2
"51","AUS",1988,67.734025782601,12.8822454610331,21.4966261036246,0.900513659911462,78.7162833608719,44.2261699654895,0.546707031162618,1.03588347144594,21.169223106486,4.50866297057705,47.0690581523562,4.91870809302373,1.03368543496561,4.56788249126272,10.9443249151887,321.75,4
"52","AUS",1989,1.55289572199445,6.37701720205306,9.28530253311851,1.11819611577913,51.727364948007,36.8333154597602,1.14544514445895,3.39115628418297,10.2004813272401,3.47323324119394,6.91244803359317,39.8990380223781,0.803679474411923,3.22758127264599,16.0528452191825,192,3
"53","AUS",1990,114.691062014403,19.8833511681374,1.94844094902806,0.465655000738319,41.6426395213852,61.4869004320616,0.644827192285935,0.557523723160593,2.99295484354272,0.244912843597041,9.00136055921215,1.76147681442785,0.203716497539029,57.9280374696186,1.54714097086301,315,1
"54","AUS",1991,7.04100822298889,8.09642952173136,2.43285315888538,1.15192540603113,61.3142790080858,15.9661198976101,1.76837353095699,3.26920650177213,9.81238614838283,105.512681084265,33.3846864512189,82.9214140914029,4.41410786220895,1.46015870973308,7.4543704047264,346,1
"55","AUS",1992,2.80837335771096,1.5325818266994,1.04202492826347,0.146509055697006,36.0258402919706,0.93409028451844,1.23875509597598,0.713983890028019,1.11800545048078,0.240709609553604,0.640568814086682,226.072695505702,0.684928928167968,0.768972401640624,1.03196055950437,275,1
"56","AUS",1993,204.260789992487,12.1624840566005,3.33759208964752,0.448706077129655,71.1600746817639,23.0258842569635,5.92897155640457,16.7974949229364,3.54045221650084,0.55956686600255,213.898946919132,14.6695273896598,0.440183211677771,2.28351837580337,2.48580738728979,575,1
"57","AUS",1994,0.631250383819912,0.863966100460317,0.379770803498057,0.138452190515253,1.78773798374434,0.296624135035617,0.427625831398728,1.89968688685145,0.380067214900688,0.250497913646221,0.335830506554681,20.2938174648528,0.442962225665481,0.180450444905781,2.19125991415062,30.5,2
"58","AUS",1995,4.90456753158686,12.5896317266574,11.4275304897992,41.3056809731454,16.4447658727002,3.41569302441063,163.642796866119,21.8964883804504,1.16297043956516,0.999896623830183,0.915922877582207,2.02263867953669,0.510305913148318,1.02483832667824,2.23627227479006,284.5,2
"59","AUS",1996,2.76409528476591,2.9183771043134,3.06365995345433,0.2052246286338,72.9186494260419,0.737808196739108,3.87888927464714,2.55512751209824,0.993353507574294,0.508265716649148,0.724417433042827,221.677832007456,0.621788847158209,0.788984054492729,1.14352705293316,315.5,2
"60","AUS",1997,9.65421615054376,13.7401289019561,7.70059804584373,6.51039023944362,23.4637318687868,4.24008223934769,9.38196165907978,24.1801391004629,76.2443005385506,12.2351714815114,8.65644628893586,34.3339605642899,1.20138178893453,2.19417438747797,12.2633167448353,246,3
"61","AUS",1998,0.860933291512078,2.28391319554755,2.48294419717112,1.91965691573218,53.6725110007015,24.5254696286611,0.509202571412048,0.19337124348816,4.76622315462689,4.38925944800634,87.9597468018338,23.7095991324787,5.45600652777681,16.4080072544435,0.863155636608121,230,2
"62","AUS",1999,24.4096600867874,19.7768343579704,1.29771401108328,0.177963236003002,12.8746177767318,0.542208163192107,86.3502931231423,2.21792516569469,0.498917785149611,0.592138336852501,0.355843668200703,71.7478503158587,0.367111429364457,1.27087622414046,5.72004631982847,228.2,5
"63","AUS",2000,15.102010566551,14.9173594624502,1.81695414104276,0.494038169035291,36.378812815505,1.8208584580004,10.3672527022263,1.97759383559463,4.1239366442209,3.16978783023437,3.59015173508589,226.475924450868,2.57850393853154,1.85357298334598,3.99990893397403,328.666666666667,9
"64","AUS",2002,3.96183622230082,4.71431881032055,14.4397646567826,0.768391530513143,24.305920369604,8.97277693105715,7.30509455139145,1.96223515702798,24.8965276575131,6.48157507055838,0.696348518974159,0.471725465622519,0.476400164804083,1.78711603683263,1.25996885669739,102.5,2
"65","AUS",2005,20.0162528846739,3.12339906100713,9.56727680897288,0.674448480198356,28.012271558106,7.04848114065709,12.9601356115502,8.59723497596879,25.1317132560794,60.8858191798723,39.6135310000787,4.39172397744317,12.8766314979446,1.42462322514446,3.6764573423029,238,1
"66","AUS",2007,108.022779010862,17.7596254021687,9.3676080407321,0.286258591962099,20.4724974892361,1.16388269273056,74.8466836522638,11.2748636394133,1.32168190987983,0.837699125879086,0.936345603008905,39.5479073799734,1.92592697498668,11.9560520186148,1.78018846828883,301.5,2
"67","AUS",2008,1.39799013527562,4.27356824681823,4.50603495537482,0.84992827528827,16.1725175674034,46.3795276860137,5.42722963429082,0.731692472264316,1.03359808897221,3.09134870088788,1.93439308069226,0.385808831363197,0.495019657734931,1.2308517280903,1.0904909395301,89,1
"68","AUS",2011,15.8575298550615,54.0363299504266,1.0631179679985,2.28423881267408,8.4144938943224,7.46233925517601,1.40113382532848,6.83599815448091,0.434127205058965,26.0525384057479,0.825600583506719,1.58977775292413,112.713455524056,0.451950801386937,21.5773680118504,261,2
"69","AUS",2012,14.3334933621312,12.1188297198429,3.1958643353287,13.4698155527441,56.199061934579,22.0563462839648,62.9361701645195,1.41372408321182,1.24815442394411,1.70009607308687,1.93032465494586,61.7623152769497,1.26279945610966,64.273074672854,20.4332633391213,338.333333333333,3
"70","AUS",2013,7.91820504756055,7.37468436976746,1.51708052527029,9.0988571428274,68.1945199232426,4.75580836433091,14.685910048993,16.2677951268661,0.610597023370835,13.366299073241,2.23517410137102,45.2248710763627,1.70600684624079,0.375165497894003,42.6690258326614,236,3
"71","AUS",2014,2.13661801479388,28.5435985702016,0.993575258558132,11.1144978101008,14.5225026908277,1.02932925228811,0.235450275961501,1.10238050378386,0.953207425256421,16.1267096337246,9.33475579124847,0.653427546929251,29.9856311561328,30.1840098737072,86.0843061964856,233,1
"72","AUT",1982,7.52312604493009,2.81194893283813,12.9723969838559,0.439154635096575,25.2264488901853,1.5917075613299,0.73179359110077,1.78581095091001,9.2765813923547,0.362708061525806,9.37987606894399,41.3938113914463,0.718020548128081,1.7377119150871,5.04890303226746,121,1
"73","AUT",1990,9.73180720359422,50.2173209178974,47.81300413745,26.8209995618738,41.4166750733559,191.609003076835,32.8442202833437,5.40657914655015,1.15688857668677,9.44911287776262,2.92036244595799,0.426989244980669,1.03357038265535,1.07224558841863,7.08122148263759,429,1
"74","AUT",1996,35.5833733598207,34.2192836583293,4.10957722522048,3.15089144507578,55.4031863973971,2.5197179387373,1.19024739275211,8.78018970399716,6.41847370546199,1.94195229667627,162.051897670449,33.3172033274317,5.76109647191204,14.9290442577514,33.6238651489878,403,1
"75","AUT",1997,5.93670982446219,27.9863176704999,0.962226119559676,1.32332667736807,8.28274593792969,0.943704905654789,1.65842811482624,19.4440981606722,0.441931827676802,4.95405800817818,39.9115464364154,12.1075921377434,1.83462659289311,0.448160546585034,41.7645270395353,168,1
"76","AUT",2003,11.5726719750652,28.8382552005478,2.78656266991554,5.61552652718904,18.4196254130525,1.77478395900131,0.570589198859147,3.96379753805713,0.63602501139616,6.06049586627393,69.535127176366,21.886268231686,0.680782604074449,5.97744811157605,22.18204051694,200.5,2
"77","AUT",2006,0.766917432688984,1.42018095317831,34.6588260419761,0.679447350929566,40.8915627623513,3.88125985966703,2.07474929205095,0.434945967833306,44.5241196235292,78.3726841145672,3.04111196645148,0.774408527402511,15.1699754318107,1.65597878824548,0.653831887317611,229,1
"78","AUT",2011,35.4186069149888,2.32720378609591,132.074928610514,0.569832246290207,43.5700206288363,7.4581314449042,31.1950592362773,6.79408943561874,27.0991375077281,1.63864523690381,9.0254000403878,2.04971377623518,2.29834150250508,18.1269794828543,2.35391014985975,322,3
"79","BEL",1985,15.2786033597505,14.9235950797463,4.8852792051975,58.9880911104971,5.66436963445136,2.75677286570312,0.19282391391926,4.39653800085912,0.644093215811137,1.37792483417533,0.614345294201471,0.260980293149953,2.04447333707269,0.439986784476066,61.5321230709891,174,1
"80","BEL",1987,2.9023409294125,8.85791967298266,1.96853258656123,1.29889575575761,78.9897200103886,11.3422372271295,0.384273698549356,0.500882125309037,0.906289141410279,0.238210949935221,141.310746318911,2.73511794517463,0.262301894874561,1.97004609768991,3.33248564591457,257,1
"81","BEL",1990,1.16712539812748,27.955158415581,0.644951036678833,7.57246710295248,1.59105935256471,0.343829285995445,0.602920443640607,29.6336606534165,0.0595839975676047,1.71363984067937,0.124175485279167,0.120770385030476,0.334594293465669,0.0255648551971999,86.1104994538236,158,1
"82","BEL",1992,1.44266757718867,0.935164771531322,0.826189215925768,0.779032062500276,2.89117420345277,2.0866972957252,0.191328163631315,0.103872185894259,1.87518974395056,0.378356541515048,38.7567221805415,1.04349627284015,2.20080411241472,104.846141925438,0.643163747450209,159,1
"83","BEL",1996,0.714583562084816,2.1776841176846,27.4187178279463,8.46938406190751,18.2346265927134,5.85715228362156,0.969671115004386,0.873969464499456,15.7894590094752,89.3140698721531,2.02912525775253,2.19114969681861,9.02792482439334,0.904477400061732,1.52800491388361,185.5,2
"84","BEL",2001,0.199593142036198,0.20400710845291,0.0624919256158628,0.0138720591251884,0.719693768276048,0.0673784739544285,0.128754257591107,0.0578920316713262,0.0797581267498024,0.0367771452710779,0.0771805819347479,55.065754219694,0.0596969256751228,0.0786654509944352,0.148484782957779,57,1
"85","BEL",2004,1.6041551868317,2.55589842995163,47.1993835743329,0.481120261727868,22.1399798237304,1.43420864008821,1.2381179816272,0.787371409677749,23.807117067128,129.644060064546,0.722640325844678,1.98888774687246,2.68360271264812,0.722480069863008,0.990976705129618,238,1
"86","BEL",2008,3.63554523532971,72.8643504939573,66.0997671818072,91.4689427600783,82.4525505630785,46.934531216887,1.57996859210394,1.67879542975989,2.65002223420091,103.87135169621,3.7500193168077,6.64393616485889,234.516089732672,31.0235997658046,19.8305296164437,769,1
"87","BEL",2010,4.28318308412471,107.814365479408,2.29728985087158,51.8686459777426,9.92265404921915,1.36084137124641,2.31185967601792,8.68529791604389,1.8082796364903,33.9123946671379,1.35651015486209,0.50472638455932,4.48363461373152,19.9215776973606,139.468739441183,390,1
"88","BGD",1993,13.3903190342643,2.3366275925655,4.90268723348369,0.306614293666148,2.71545633501341,0.383667354950142,0.131087359796555,1.30488912137273,3.82527513575552,2.38556955061371,0.317139779213412,0.138982034270709,0.713679160725306,3.17520692813402,1.97279908617489,38,1
"89","BGD",1994,8.64853858437952,21.0897999559004,21.343237592623,34.0046707001367,19.9019112710369,15.0483353888569,1.59945335928221,55.4859514747158,1.77205958138493,48.4731999208778,0.711493538045697,0.908142102304478,11.2434761645495,0.340226069438721,47.9295042964674,288.5,10
"90","BGD",1995,113.41430667799,8.51108935180075,9.16722990022529,0.626444180669614,17.4747371833902,1.01337235550667,2.09020668767641,74.7966296322385,18.4858750391468,0.971259710775328,0.445803397235298,0.499690229103704,0.607775046849897,0.7879130806434,8.10766752674865,257,1
"91","BGD",1998,2.19911562269443,3.73517593048466,68.2025395891463,0.286242020442187,20.6200642467409,0.207068897125193,18.2963113954814,107.335563302633,0.805115318738224,1.40933947988409,0.168215716332971,5.53019909952227,1.29316462115472,0.0640213605290909,0.847863399090494,231,2
"92","BGD",2000,76.7708615429796,41.2422278485339,2.15110977687779,1.4721275580105,12.318475930398,1.84830487083928,5.20944975795146,42.9115389713943,1.00708412583864,6.22507798068921,0.253371001264131,0.498953017272447,0.692638978856308,0.22548149936459,29.67329713973,222.5,2
"93","BGD",2001,41.2419711414898,42.2998575053499,2.0417840576945,1.57351175510209,49.2259372619369,0.646722624030725,1.19513518440772,85.4828348706409,0.780511378787165,1.81895288189504,1.32554809072443,0.979603679781526,0.513660441402507,0.270307179317533,45.6036619474395,275,1
"94","BGD",2002,24.7788891894289,30.6082382579207,31.6537369952693,4.41375380945945,73.9903814292734,1.49595077932932,7.43583034197511,69.6954250172813,11.4903073707864,6.10696668124181,0.935337244531208,4.61303714875006,5.6126337233693,1.20276393127831,51.9667480801058,326,1
"95","BGD",2004,138.563387358334,10.0899721168771,93.08473504704,14.5650383984335,123.994351686752,5.35668728032714,2.3326533784542,93.2798158826507,108.262865375897,1.43149631089416,4.10445131441506,4.33586812779663,2.46469105949994,1.8025590769935,6.33142758563552,610,1
"96","BGD",2006,3.35237706472922,6.27232909028216,20.1833118254468,8.19561064976458,236.825158044978,49.7163465138537,0.826513868689376,1.351551037283,277.05202756596,43.023757410153,7.62850194884323,1.31615178920861,17.2058125024106,14.4781528696424,12.5723978187562,700,1
"97","BGD",2007,57.5652156805951,5.40754643326009,29.0011197153669,0.432514934217279,136.499291443659,1.11809748542851,0.505056366757804,4.98582264507809,12.841668216124,0.498038608861421,0.766497753436613,38.1658554473336,1.07568272490661,2.04376496461529,8.09382758035958,299,1
"98","BGD",2010,47.6073895496929,6.14107531411684,2.75600061040338,3.9152067653797,37.5830892604186,109.394503432246,1.74009474547858,34.4519133509962,16.9858178578808,6.16437252631682,49.7746602129666,30.256165789396,24.3902334349541,23.8084354178399,75.0310417319139,470,1
"99","BGD",2011,47.2977924093206,8.12929302721253,2.07768674821642,6.95853117845681,17.4893422847738,2.26576829061354,0.193839382786505,6.55965118411436,5.45940470725496,1.97679575640881,15.7572427463403,1.0856785286317,3.60322863191474,1.78638512588702,5.35935999806788,126,1
"100","BGD",2012,42.1917803654502,28.3139664164415,16.8187049228693,5.31754901994942,73.4769666146724,3.71729373618365,15.9974936323987,64.1300711434954,6.17583886770031,5.44353198907331,2.57923214817558,3.66981122555848,1.88673654094663,0.690528991896004,25.7333515280462,296.142857142857,7
"101","BGD",2013,59.4846841275881,31.0919669456691,38.4769171768625,21.4116657966485,86.127980556816,1.60773354786639,1.09695221191609,42.2706219756006,58.1510059525695,28.2659247070649,54.1181161667005,5.2066431178914,24.0930007048212,26.6624259233924,7.93436108859297,486,5
"102","BGD",2014,26.8554998757103,202.09761627835,21.7175312141589,44.4094732313039,24.2669657645509,10.2702426670014,1.98163912753648,67.3392571511921,0.752786279651395,13.0263876050745,1.35009574757116,0.0979496232925057,0.750821019707401,0.449404299665078,30.6343301152346,446,1
"103","BGR",2010,91.0581039456126,155.42563155744,20.2418161368618,3.01972480887649,32.2724617202586,11.0398626156948,7.82715692038087,13.6627665663909,1.00897134755695,16.1290664426233,1.2158438516311,1.89823423497034,7.19099602263073,1.32495058208674,222.684413246985,586,1
