"","iso3c","year","cancer","reproductive","religion","business","marriage","arts","migration","rape","war","literature","personal","rights","politics","sports","fashion","number.of.non.stop.words","n"
"21","AFG",2011,1.93548769318454,32.4819406612322,9.31721053695652,36.5707079716453,25.7538699449854,4.82124050465494,13.8530720948831,40.2778100027979,53.4282526884695,8.56231495086151,60.3574616611774,66.1913739974132,18.1531699313055,3.90525805920612,13.2143587129916,388.823529411765,17
"22","AFG",2012,3.12030405883644,15.4941893503086,12.7883080054752,15.4270959110267,56.3353065537891,6.39338642874825,10.9573124670767,79.8679294202985,61.6747664812399,5.33945081366787,39.3891592490783,44.7150143555044,11.4879131944674,2.21080641987701,5.25739062393921,370.458333333333,24
"23","AFG",2013,3.31219515292724,5.32999505578965,15.5129154931639,19.0884038613857,6.81359951100952,1.62507412243982,6.91857398829796,38.278237078993,54.4073899034407,1.065353872947,36.6966294917396,69.8198078279635,33.438682126656,4.30803050204235,4.73805318767451,301.352941176471,17
"24","AFG",2014,1.11668304885045,6.93332794598538,33.8004718103691,13.1457106259161,75.0469843579766,3.09168743755621,2.46843408050626,56.348810391568,30.5118241022895,11.0596478438639,49.4762203848231,47.5189192468417,58.1131600054938,1.41855843462801,2.87263720640897,392.923076923077,13
"25","AGO",2009,0.368254715025839,5.0040242732397,51.3330599480229,1.30610390239197,14.4670820903227,1.13978413187954,32.6584721016412,6.35045328073544,28.1153627091847,0.4712996967489,11.6056764779355,3.68320218263861,34.7701352667579,9.75650020694082,5.97058901653449,207,1
"26","ARE",2004,1.35791342137944,8.30350198982646,138.362929780221,46.5444150738085,39.3341920596912,22.3128579819891,65.7112311471247,8.4224535811443,8.52724040798603,5.36956851782996,37.5767088089251,10.7452229630227,41.2152583516745,1.89560696244202,6.32089895293473,442,2
"27","ARE",2005,0.489498201674966,0.927302985453014,1.11114902777185,16.5701285030385,1.91027953933651,1.57440186012133,11.2076857409947,0.282327994588545,2.25529735291327,0.298901285212234,4.47061749317265,4.93439519857146,1.36050723366742,0.2879012162391,144.319606367244,192,1
"28","ARE",2006,0.297701534063487,2.80289798675745,15.2503918626093,132.14623154605,39.9070627219363,0.774482272905832,34.7201409289047,0.90946350070855,2.67588832159081,1.60673527979965,115.012715413189,25.9653405618067,61.3435950365647,4.62543826180484,1.96191477130843,440,1
"29","ARE",2008,0.870013515238476,6.1703438690453,87.8835364777421,38.0617418833151,125.329421390232,1.48431049932958,99.3876134603471,100.954733138768,24.8177847005598,4.58852247011372,138.303674509671,50.2003023684629,13.0647406970993,0.860144708603837,107.523116311472,799.5,2
"30","ARE",2011,0.501519082093808,8.05876493149647,8.04464659048747,266.803759269108,14.8572865730727,0.521358504733804,5.43970425053981,0.475746337189799,2.55859395101876,0.62787941843401,66.7850308054258,18.5668437129057,20.8856326830606,4.09624020682993,3.77699368360355,422,1
"31","ARE",2012,0.0916965106624259,0.970420251417763,11.4784497994847,285.270847588825,1.40975016693782,0.222253778728826,0.831515804725111,0.282995678251629,0.672609400489522,0.427814677935726,28.194232086408,18.6441309085788,13.414915263034,0.600763083839563,0.487605000681043,363,1
"32","ARE",2013,1.48757761650746,1.01961072387033,1.28251920659844,48.5054095067414,74.5314029157918,6.13493733483678,2.89195026262935,0.580563488086084,2.01027581456208,3.37308204338348,101.45447942453,2.98798583347404,0.822086115728673,383.066143862902,10.8519758503584,641,1
"33","ARG",1981,0.364628259442201,0.779073220611388,0.281869857496515,16.7803010915807,3.20728045665974,38.0705078082564,1.31479915186824,0.961919988158504,28.7697235520532,18.7879199548007,5.01971945619454,2.26672058447041,44.496645051781,1.19979475153782,0.699096815088911,163,1
"34","ARG",1983,0.72056149303817,1.3718573651105,1.1512212700292,3.19377223222824,16.353707644723,9.56140843182565,27.2780934622967,1.47642784845245,52.8462236840369,21.0724555502718,55.9948120583511,3.51033534965674,74.0548209658519,7.96795456417867,91.446348079949,368,1
"35","ARG",1985,0.343407002245356,0.794667981930689,7.12550699318986,2.19673822685714,31.3381870065533,27.2278805595057,2.35819522181816,13.449242815841,6.44921568796633,166.651986927411,37.3487142579684,6.83339254948789,19.162770391677,0.741183341162675,1.97891103638548,324,1
"36","ARG",2000,119.258009164167,10.5090306431473,0.798983445631161,17.5369778788288,14.8069195515972,27.4761931179229,53.2267659982572,2.52979880605366,2.73886879109498,10.2828954022353,11.3399559727945,4.0784268304791,70.1665869937473,3.4083177100471,3.84226969399621,352,3
"37","ARG",2001,6.43881509195325,6.20210283057072,60.499067539859,3.03138149748785,104.01605669258,75.9060944491181,1.27546720659131,1.83093923473663,3.73124596353807,10.8508334540223,48.9235940806619,20.4327094991884,8.7625627085573,1.42037519132793,2.67875455980719,356,1
"38","ARG",2004,0.62685412365172,3.34532655655493,1.25241499946844,64.1928210505967,181.003613114422,2.24930985887268,321.162413296155,4.5142708990965,2.00758303552705,1.66872776101609,135.953331664896,12.6466248409568,2.56751548708878,2.91483200592618,81.8943613057698,818,1
"39","ARG",2007,1.00936168742574,3.27846205334086,0.788467978887931,33.2740402431908,48.6069621178985,3.11356224761859,11.2251397011817,1.34055978608554,3.90943199069073,2.88891864459164,23.5902788001875,4.06508473946707,224.668856103917,2.40995738340259,1.83091652211381,366,2
"40","ARG",2010,10.6113364526676,93.1651425081153,1.71234266964066,2.04326305763164,1.09624354447841,0.21250899924981,1.51711306242993,49.2139153383808,1.16166119416901,1.62833452997602,4.42835744643589,66.3801315410436,83.6578198479721,0.148940885903925,0.0228889219054806,317,1
"41","ARM",1999,45.7800373796817,17.2831660119023,61.8717696734315,3.26019202472287,35.6272502492057,3.04172795110385,1.36120748053336,1.17696056768059,1.8543174550215,0.811203282897957,4.20683409261148,2.7356502007486,75.3209989669082,0.413278566065563,0.255406097484979,255,1
"42","ARM",2005,18.6840644724049,16.2572218801617,0.446794253690406,75.209456479795,12.832697365259,0.63574394422107,2.86176694576023,2.10233581749263,6.30300893140723,0.690581007123905,4.43294250863457,10.4052510763045,15.5530088527126,0.380974055224379,0.204152409807717,167,1
"43","ARM",2011,1.41261842563337,4.04929745857491,34.580197112596,58.5249302006929,73.0121349196854,37.039390047831,27.2468591712071,1.93868434372992,8.46119332973709,3.59476820059071,67.6017647883992,5.15233428094273,3.67687543089651,3.80538919498637,111.903563094497,442,1
"44","ATG",1986,0.0227445724143381,0.168513600612831,0.0176220589134875,7.17949795101185,0.440941904858575,0.0839115642364747,0.554068984368267,0.032390802576045,0.0655284520037357,0.144069983069449,0.755242900261116,0.653791842577244,0.711873201585222,0.0698003643357748,0.100001817175589,11,1
"45","AUS",1980,0.516136909561927,4.17230604175109,0.743239863624604,19.0186825855617,24.2699368799993,6.6087758567085,1.10595187035457,0.757493955075586,0.912654465936702,76.2216454497501,49.3191951198312,27.760855179941,25.9909625186621,0.690738463343983,1.57809150656429,239.666666666667,3
"46","AUS",1981,56.226372654482,6.60255599622667,0.249980432730604,2.20793299771848,84.4847163037954,2.27784572633885,1.63685479592404,0.399514052083557,5.15107282518623,32.5779816422673,37.6160975043659,2.74254741387009,1.02282321264198,0.955668726152615,17.5147023828829,251.666666666667,3
"47","AUS",1982,74.5628640903071,3.40441814439851,0.0338349165718754,0.684549983850717,0.492764432337371,0.151077156316381,0.241625316278066,0.0988383627559909,0.0995341749484282,0.247694668174548,2.89028546176038,1.04806351431215,0.429631914592638,0.476503815877642,0.138314047518146,85,1
"48","AUS",1983,89.0248976094115,11.5888459413679,19.1422815940136,2.71929502452355,38.5418831593829,4.80854262899868,5.3981860152921,0.940779313664683,0.812513086367003,102.994945730823,17.6713765765413,7.40102355064299,5.05559457608752,0.318066589314881,1.08176860356787,307.5,2
"49","AUS",1984,2.68803504087361,0.25959735534542,0.548038492245084,1.36596400446264,4.93617128608569,14.3798077637937,9.06108205814149,115.741151526736,18.582952283658,3.79159706891182,9.30731455343527,4.59543333027103,4.67903555527672,1.96288558235625,6.10093409840695,198,1
"50","AUS",1985,1.1365928036599,1.39290555383363,5.97109011932791,35.638550605701,22.4985374736727,132.987016375309,45.2726551754275,2.29846374164485,1.38825992665033,285.544065702807,47.471410565069,14.7876229060633,53.2765747392036,5.71017997230296,15.1260743393283,670.5,2
"51","AUS",1986,96.1807659698581,37.6691447249425,15.8571001985192,11.7130742729101,19.0792211218064,14.9793262219462,3.42862058866195,0.326286377635256,0.961780689339772,23.1264748489425,18.7524536522622,8.84017084318835,6.58593027977736,0.820753663595089,6.87889654661509,265.2,5
"52","AUS",1987,0.372886463455382,0.711515963949571,0.289306262035694,96.9916963241873,8.84842555679756,2.57843159779628,10.1238434138931,0.428030405354628,0.47358049034535,55.0268002293856,18.187554226541,5.9081389682529,19.9777891691849,1.04450849290376,1.03749243591718,222,2
"53","AUS",1988,0.455439414622157,0.651758703018777,0.583095279428955,62.376793416578,43.6490411956604,11.2791755599902,19.0600755764065,4.93457056377473,1.17540285713619,67.5183146747421,66.7626789240936,9.90138066758149,9.89138971736518,6.59554351063212,16.9153399389695,321.75,4
"54","AUS",1989,1.73437795424063,1.84710814018995,0.540776037985779,1.89947786583105,20.7011732302017,3.99095880601423,1.18019784466761,3.13160748752402,1.05148878787694,36.5054279202661,44.1244408032722,5.55528662417849,19.6663221734604,41.7492813336708,8.32207499062002,192,3
"55","AUS",1990,0.597159520442311,0.318123373644273,0.175858643730386,123.459144730092,3.11396652050458,21.2320720869698,1.43831350615371,0.0795680146810153,0.164250001618909,46.9999396832534,54.4701841239651,6.37446109965708,1.3514016236825,1.58424739741894,53.6413096741857,315,1
"56","AUS",1991,1.63158166783225,0.665907224845964,0.642855663432695,3.78459440540707,3.90390856665752,4.68234666312659,20.4296866064054,101.599588146944,4.47375341863294,41.9246940712915,54.0682198849206,11.9632320193005,7.29062102158909,86.5678260228325,2.37118461678184,346,1
"57","AUS",1992,1.45940792394115,0.432522296299577,0.126020258808469,1.80994861077205,1.54817363424914,0.508800646085317,0.744738965326276,0.26756694685973,0.571809581743733,1.31401132731196,30.7560459835126,1.42476106941668,1.07081106916191,231.802149551222,1.16323213528952,275,1
"58","AUS",1993,10.2091489938727,2.55055853628641,0.174680980125731,186.198184190949,3.56155712070223,198.021961328204,41.4557015945039,0.361642172057089,0.517274005926638,22.4605156334762,81.0519908217511,4.72763561522987,2.48528565021922,17.6183191270161,3.60554422967964,575,1
"59","AUS",1994,0.224851832632781,0.155186272035399,0.101637195105465,0.649729602477723,0.60227407561502,0.291031099280252,0.25499507754399,0.170500120679426,0.337198322523698,0.285341821143859,1.87536084673923,0.761130174000291,3.9112821878249,20.6515790354812,0.227902336916765,30.5,2
"60","AUS",1995,143.248816688876,32.2296376850794,30.6602325560817,4.52853364986846,5.13704866288235,1.10272952906627,8.68662219675435,0.913469709757219,0.521816033273989,20.5557810118279,22.385291113344,9.28567278474257,2.87875681641533,1.66973388988527,0.695857672144845,284.5,2
"61","AUS",1996,3.11249519994476,1.87224245403453,0.208692503204452,5.23464930620673,8.68382590395074,0.479229094368562,0.648316619620204,0.212075226769585,0.49528895753887,0.919790897186648,63.5476349417367,2.13600311678372,1.04695502755913,225.275851807339,1.62694894375609,315.5,2
"62","AUS",1997,8.55017136206963,18.7887337088962,5.73116825577084,9.4446143106724,12.6268643455785,13.7162846316454,75.0262955275269,9.16794746494428,1.13911335521889,1.52334386596963,24.5736913742305,13.0246710969139,11.5126784571624,33.882513709487,7.29190853391341,246,3
"63","AUS",1998,0.622667678573402,0.149113415259829,2.31080282782284,0.785955280396339,12.0760283415427,23.5878126756421,1.18234252041895,7.20468138346525,9.9576549911295,76.5041826914046,42.8914503310975,1.81241743686433,0.93642210434204,24.0872018372094,25.8912664848313,230,2
"64","AUS",1999,83.6395439424067,1.25830918009498,0.221954043735146,27.6656708386065,1.40560355168198,0.378424951014468,0.711032956503286,0.450185629366691,0.416955006463369,0.456633573632814,16.6091732088591,16.5440435875095,5.90350419717255,71.2527293534127,1.28623597954028,228.2,5
"65","AUS",2000,10.8030843010494,1.05074543609179,0.554881620204161,17.9668826694019,3.55650125791883,1.54624706022508,5.78820573335807,2.39374334689192,2.29968631342282,3.58377847711932,34.6965294766481,10.4152367604263,4.17444063816342,230.90721552428,2.15171027368775,331.888888888889,9
"66","AUS",2002,9.34755133997724,1.04670894944066,0.29759114298685,1.91611257971083,39.7040038808237,0.491116479906153,2.82487649818497,4.48825943120823,0.370814461262457,1.30686982561037,21.3380970239049,7.35860019520722,1.18784166213001,0.552186365822203,10.2693701638243,102.5,2
"67","AUS",2005,15.2354221414038,1.6969412930747,0.462873285282376,8.44634038998755,11.1503047077273,20.8772136549068,36.5870281768829,52.1119810488246,19.3025542634875,21.599185812076,29.9810138724476,3.65333433570153,5.58597031242599,7.1113492452084,4.19848746056295,238,1
"68","AUS",2007,71.8093881710935,13.6135413865936,0.194672238693031,123.30291272389,8.79250982127883,1.09416477198972,5.43662598341626,0.504112784307267,2.22695096103717,0.909304647431997,23.2638055535758,2.61278132656639,2.0078519487394,35.6243891558592,10.106988525528,301.5,2
"69","AUS",2008,3.40784363098656,0.699388624026686,0.610370858759531,1.93679281235836,10.6909071330725,12.598509736391,0.729487750919958,3.00834711219062,0.673325898747975,32.4185905648536,15.6292433964187,2.81938590790038,2.12853278250619,0.479600394878948,1.16967339598891,89,1
"70","AUS",2011,0.50804262232917,1.42928178906238,0.835716851492433,35.3152700826493,1.07082526584697,0.782919372346629,0.994871721112175,22.5860745801125,114.668024936115,9.26103700215359,9.50559478912085,40.8725094563858,21.5856080126217,1.30972369407074,0.274499824581171,261,2
"71","AUS",2012,84.2805385977885,1.49103909246243,26.0823370356964,4.20522079434061,12.943117714044,28.8177883814161,0.879680721913437,1.67440905324599,1.48093587478587,6.2730375680897,63.6349508355431,11.1216189843071,29.8478541806104,3.99138312958737,97.2760880361688,374,2
"72","AUS",2013,15.212473366467,9.27784874924153,3.15544447519365,13.8383123650526,1.73978781109942,2.14172616148542,2.00285886231858,11.9714369620476,1.83876487708818,4.59536315901745,67.9368202348818,10.3770692966296,47.4718677089904,44.0101402273607,0.43008574312615,236,3
"73","AUS",2014,0.499743030428567,0.41988795394156,41.7395379530518,2.55154394983339,1.9731241845575,9.77975586792253,1.6540579653151,15.4065316794731,20.869532769915,1.94964020647287,16.5939047266729,20.9381444852466,82.467128020943,0.711477917339385,15.4459892888866,233,1
"74","AUT",1982,0.943460998587498,2.22937534488016,0.203643160770609,7.07937434314828,12.7632629925472,2.23637980933462,11.6519160997624,0.422688778162261,0.943963661420986,7.53935882869402,19.7873431960963,2.98783930662348,5.50398120643666,44.4678685986609,2.23954367487453,121,1
"75","AUT",1990,33.4096849544375,7.59208686114789,4.61330066590519,9.30666407898586,55.9532681887364,7.94770506311436,4.78383655727912,15.3899190124389,0.99755956839928,189.642687783258,44.4818089193426,46.7103129909093,6.39811770135282,0.495782031631218,1.27726562306087,429,1
"76","AUT",1996,1.56601869902422,3.41295128322015,2.18759806692053,80.0436266519276,10.9584068484538,152.930847221444,9.86968089094675,0.912089450078139,5.30227724610901,3.34762486370326,39.8482028550508,20.4308752738008,22.9899185341433,39.6992956886745,9.50058642650327,403,1
"77","AUT",1997,2.25453973247113,6.20565035708224,1.42713809693975,8.5152363170769,1.27426191532779,35.9364850053409,2.76184349096549,3.22370334661266,4.06244992752361,1.54478213112852,7.65273932516947,35.676441503414,42.9764228282689,13.9913330557028,0.496972966975645,168,1
"78","AUT",2003,0.560519094586532,0.741675711188551,4.8438390609001,23.83252671521,4.76090187535031,70.840441953427,0.811638840691523,4.88338183572036,0.712864512153733,1.79954983686964,15.6641459831278,21.4215002097979,23.3127762525889,21.409232385373,4.90500573301471,200.5,2
"79","AUT",2006,1.39097573267024,0.459864129725336,0.507371897440198,0.526421115306344,101.136208789255,0.663512918260383,4.13641182721073,67.7691562441904,19.0551176100802,4.24142240440052,24.380166283031,1.34445552527245,0.938114185769057,0.654690110846605,1.79611122654148,229,1
"80","AUT",2011,35.3728651355416,3.78582468677855,0.451077449424363,34.8155351484738,158.09749192837,10.513289904816,4.61091310838558,1.07815205356661,5.57619520655297,2.43409009282169,32.0559257029773,1.7055001513659,5.70305133260464,3.71624727411514,22.0838408242055,322,2
"81","BEL",1985,0.20136674528136,1.54333975675393,40.7484468369446,3.3304104178572,4.81376421215321,0.969158209354244,14.4081115032616,1.32155948755591,2.27373775589183,1.43847992909773,6.19812480551315,13.557436238253,82.2304256037798,0.358055683010444,0.607582815291934,174,1
"82","BEL",1987,0.935185298967583,0.513038918943787,0.668962597012309,16.5557691985489,6.68935418149447,104.801401379322,0.783644326430522,0.174343127076527,0.404100090301712,40.2500672874278,62.5046699682536,8.45601101784811,6.71622177633392,5.34866958617479,2.19856124586432,257,1
"83","BEL",1989,146.10198274887,23.2550145328725,0.774012713377752,2.48271538914768,6.63109806685163,0.713667427990105,5.11002871624025,7.30420531969639,0.587913035132368,11.9374861519897,17.7045642183839,52.786411422135,1.72228481725302,0.353537176400238,0.535078263658893,278,1
"84","BEL",1990,0.681745876371945,24.6732649395661,7.96793827151102,1.0444011759997,0.583632784632084,0.0616556404524886,0.368967250307643,1.02369802585769,0.339407764752408,0.32596463650263,1.92560772789935,36.0069044559331,82.9130818181831,0.0710430199035499,0.0126866121272042,158,1
"85","BEL",1992,0.214707422714575,0.0424993632056295,0.140337711108135,1.12090418371087,1.23433048085291,70.7962305926691,1.46276641001349,0.0527737006703973,0.391365225997446,2.08916656149789,3.43004735583942,0.289056832662641,0.367902405674162,1.0864382847755,76.2814734686079,159,1
"86","BEL",1996,0.68198767009531,0.753792556318874,5.17118558245201,0.569792696924377,46.9794612350113,1.35867575717235,7.10495329234541,86.9177815508411,8.61576752798757,8.1176614695271,11.6546162897982,2.58259480924562,1.75723825325569,2.26444573598711,0.970045573037921,185.5,2
"87","BEL",2001,0.136109083867898,0.0342362303166159,0.0179770867132243,0.369937937252375,0.15334449523626,0.137886911842762,0.0858494908590024,0.0349918905508707,0.0680312623683276,0.0593201920429536,0.913440234191184,0.206582033548716,0.194069594752751,54.4541107495414,0.134112806915617,57,1
"88","BEL",2004,0.954273097530266,0.614582340183563,0.424885825333,0.812079672463737,65.2681565316261,0.292261005814532,13.4767713503855,127.679198735585,2.60554468710633,1.31148172949143,17.8046590147394,2.41840790112399,1.08342672428801,2.15459272954646,1.09967865478275,238,1
"89","BEL",2008,0.901492336085906,1.87842821647816,81.8292227138192,9.76731721892803,102.875001576003,80.4465675798153,42.7019284225738,54.2892106778748,112.522278664925,34.2451133897187,65.7554522743469,29.7040634226872,13.3241379390197,4.19673694295124,18.063048624773,652.5,2
"90","BEL",2010,1.165082229158,2.64416559773884,156.490067155617,3.40920209906507,2.07694783400414,0.441247603346983,1.55428876531989,26.2433774651904,2.99160869237873,1.157614721956,11.8597049639986,62.5552408772097,116.565881486784,0.49754294577718,0.348027562455821,390,1
"91","BEL",2012,0.346659528235045,1.41124318431907,0.697873641995069,162.818197832041,0.873074394404113,0.314017389795151,1.0512272135494,2.82678064451297,1.34046077374118,0.951419562472369,25.7666460774544,74.7764979133223,90.5587253482133,3.10356033664295,0.306473302159084,367.142857142857,7
"92","BFA",1987,0.359246367502142,3.55015489796525,0.417128012420816,28.2818958881195,3.25703647362784,1.71631605830151,57.2963351966458,1.64692922628478,0.541907842188618,53.9586122743435,43.435953933833,21.8185445899364,2.09177708903441,0.324472160332397,4.30368998946405,223,1
"93","BFA",1994,1.4913029915289,11.9828596526017,5.25081670406125,6.16221852153814,19.4547795949876,1.54087937948731,133.963652227871,0.800041219015157,3.05698929288429,0.751973695080707,69.2320760254575,2.69953891516818,1.88418186630114,9.49880886207093,141.229881051947,409,1
"94","BFA",2012,0.283243657331755,19.8698334551609,74.9471177648399,2.44467279425735,1.40965505216016,0.119689855877089,0.501602018872243,12.0176952662746,1.12104834900798,0.440693660824248,9.8356485037216,111.859054388217,82.9167017498123,0.146571731502266,0.0867717521405394,318,1
"95","BGD",1993,0.105035807661292,1.63392269903865,0.274527053493897,2.05756644782057,3.99980884234502,0.171850786878438,18.5075825752765,3.0386900123833,0.828830744880291,0.28162901393377,1.91178209295108,2.46593106126693,2.1788804519083,0.085689731144463,0.458272679017546,38,1
"96","BGD",1994,1.03714326168836,58.2935061188005,41.7044039057564,6.79190015082225,15.2197222784953,0.756329899726615,4.15818607323072,42.2156499810751,10.9239320726074,17.3678291256323,20.6751566236832,19.321151420778,50.029069793646,0.574229945722934,0.431789348334957,289.5,10
"97","BGD",1995,1.39167844192901,26.3115715868718,0.296812145407378,96.5584483282047,3.03157444489425,0.289040930862402,82.4388887622364,0.948923303098023,0.620242296119651,0.508098848847841,16.4861978111843,10.5358649986696,16.2933367795459,0.481173259006815,0.808148063122214,257,1
"98","BGD",1998,5.93910623739594,278.125475570153,1.36355876461993,3.84604569732231,41.6783516539998,0.224698036129131,2.79030534467071,1.48098733226202,3.9535550237076,0.802309607799936,40.6161408619836,6.94576792132777,3.28148748498609,6.0837213082059,0.368489155436261,397.5,2
"99","BGD",2000,5.47185578020891,9.55462601980627,0.647619461215912,36.2697307812931,2.26965569253406,0.383569288694912,62.4606383789492,3.20711516664695,0.572100214346073,0.641131517309359,17.2432849211914,44.7744684173418,37.4721645347941,0.912139854590989,0.619899971077022,222.5,2
"100","BGD",2001,0.853318028767322,23.8317875979298,2.94236471758889,141.477396282122,2.74209896080397,1.10999536369894,2.56475586090085,0.656966788351005,0.487237691868254,0.699395875589395,13.1343834051062,24.7451682128704,59.0603235675368,0.450189368898437,0.244618277967254,275,1
"101","BGD",2002,3.30981143037046,52.0080341818601,3.61018916103342,47.5714663892573,56.6891644256287,0.769117404090997,15.8660194468319,4.8470134894754,12.6267376127606,2.13319239694951,39.9523259734249,25.3782826463732,57.847117422051,1.56252548709854,1.829002532794,326,1
"102","BGD",2004,1.15172864617473,14.5535859288811,2.86239154616723,117.195968138313,119.806501110348,8.42052889540657,210.713961627946,1.46082247635433,2.49846735249589,3.8143321532571,89.1279234751817,8.00077410267702,15.9936878227384,4.85587460833596,5.54345211572331,606,1
"103","BGD",2006,0.838695715586309,1.08059838638154,4.74314647302529,3.10301537179436,247.818590159561,3.99687739915077,12.0304256476237,43.6048236672787,32.716742087098,36.2822729793537,184.57804857315,5.10310516202144,24.5118986897116,1.37897391122825,98.2127857770353,700,1
