"","year","region","cancer","reproductive","religion","business","marriage","arts","migration","rape","war","literature","personal","rights","politics","sports","fashion","number.of.non.stop.words","n"
"20",1983,"Asia",1.81592089108373,32.4488377082246,9.15452243714502,142.175042151982,35.0022356166411,1.98309369033848,36.4360604434822,22.0113552696864,11.7221164964477,19.1547692783414,41.0290634280284,45.6066583369906,24.1130551512856,2.41389917926399,4.85003658772552,429.916666666667,12
"21",1983,"EECA",3.0679887617677,52.2611784552932,13.0233362320588,1.69178408568577,24.5981976592537,1.61461693364351,16.0312352260126,7.99305474254374,11.6124450582054,6.07649432512163,17.3447833233967,4.04919615569013,8.83364799032678,0.238249247014058,0.563791803986455,169,4
"22",1983,"LA",1.18619518239621,2.61028607572642,2.12187841095216,13.1453001544106,31.6221073378701,7.8516086018503,47.2179503130467,30.9594281382629,28.7771048708281,27.0592791107312,50.084080821297,32.6642582438686,35.2483958560835,11.4056504589149,46.0464764237614,368,7
"23",1983,"MENA",0.244692637138014,0.479733867624148,6.67745635054691,1.79370836453169,8.19473155278811,22.8811331296412,19.8489510498214,2.06079155955766,16.386351651631,33.9689274506351,20.6506590212807,7.47280672975526,35.1262206851202,10.5447877743211,5.66904817560737,192,4
"24",1983,"West",16.2909954178926,2.13948179359657,5.81145329308656,11.9387076779792,18.5659451441319,17.1322767063743,10.1651510461854,4.09916749192764,9.05413370134772,47.241391786997,35.0683878019261,20.2503505050562,20.7157017371859,26.2498122374869,61.8127579445404,306.535714285714,28
"25",1984,"Africa",0.24227565362204,3.97139416884615,2.50484161889773,3.17895252141716,5.68165352850618,18.7260405794858,3.39475878909653,4.13958187617695,6.56397235562512,16.9912252348816,4.73663781834307,7.62571191266045,25.1555400318223,1.60574261836011,10.3150046255923,114.833333333333,6
"26",1984,"Asia",8.50058896718755,8.63253066783003,1.70925460965112,96.3415719212061,73.547867206047,41.0921999655973,20.5220998616026,28.752601757987,0.981306768208165,66.2782226654869,42.9838613673085,45.344648065655,33.0592234605354,21.736543832531,40.1174788831665,529.6,10
"27",1984,"EECA",0.994433741293639,8.0140014606865,8.03945409664673,12.734434212374,40.0184416570025,24.6230597557852,10.7914879108814,6.30344918366434,2.43654850988434,202.895908756568,73.8865290267978,49.9641428329254,77.3047365767018,0.73702278676343,1.25634949202456,520,2
"28",1984,"LA",0.526008806096916,5.10720508143745,0.328513803433459,3.30375436340134,6.89851157333452,2.64461760740791,3.77778836001465,2.450345701456,3.25190550246968,0.765114568907019,2.7033547483013,15.9913761587524,12.3181333493858,56.7581217454054,0.42524863019623,117.25,4
"29",1984,"MENA",4.47554911743486,3.44132942979132,10.8954249459406,19.4905917465624,6.54202425354486,2.712819041532,21.3931038577073,11.3715938242594,15.3931583725933,3.22546318714009,24.3238151827327,41.9571282215198,103.005270603547,3.60436922123748,1.4683589944564,273.3,10
"30",1984,"West",13.5526985469239,4.39698105333806,12.7199453676033,30.5814939689103,15.2089325936477,12.2478358856413,15.3937288031806,8.21802818706939,6.19641829008983,27.9913507272761,27.3761251607762,35.7023514462344,46.535569066703,17.3683454533424,51.8435287825969,325.333333333333,27
"31",1985,"Africa",7.77042927139419,40.6951831650636,15.1826335179142,19.6106202673824,20.5169407599851,7.44804337322432,21.1197438213011,4.47220112771855,7.40716130996543,5.88649445953342,33.9287287263438,44.324262873583,106.214625523415,1.2127938698299,7.17167639488447,342.961538461538,52
"32",1985,"Asia",6.55393838684812,26.3516921846679,8.01176670927567,73.8992266590531,39.8389102272715,8.28661040608054,35.4548341171547,8.50867171988538,12.6203207822511,29.6526333822815,49.2696081059023,34.0897954164742,34.1705661933596,8.37287522807999,15.8315939596752,390.913043478261,23
"33",1985,"EECA",2.46082462605438,14.3690404967121,5.42977714292108,16.5793649548666,46.2610082713386,12.4665384846282,31.226831487878,2.45076970900086,11.2159809451077,34.3141882979432,66.946050073782,51.1720929778805,156.228492781868,5.84314979378002,34.702556622905,491.666666666667,3
"34",1985,"LA",100.092133565744,7.214707537951,3.66693201964642,13.1669136037545,34.9024875910753,48.8504039667385,17.4295410682007,23.4518873649324,7.26959964999711,78.0547838901546,66.3165950639781,16.8267796526943,7.51123886884933,52.6199976764814,2.53508938889285,479.909090909091,11
"35",1985,"MENA",0.806644091313471,3.02197708392152,31.2040679007776,4.96975251272959,27.5260407566987,3.01096311452595,11.249929298996,4.58756709427411,24.0759848345742,12.4771300412937,14.1241198312362,55.4130271931095,49.2518281058884,0.214710072334477,16.1495914016599,258.083333333333,12
"36",1985,"West",5.00588127233404,5.06977128643934,7.45201926938275,35.4053883027366,19.3150196391179,26.8455967578024,12.011868484874,6.20696687867898,10.6922976666837,50.4588194849784,33.8921859185552,31.3473526353961,28.6132207214374,18.3316107363141,24.5082509452691,315.15625,32
"37",1986,"Africa",13.9009970442301,7.70901697269121,4.35071893271859,11.3073677529128,18.4188173445915,15.361660305532,12.9901923139345,3.68825027440121,19.2956023329718,4.59609998132626,13.0199401194786,27.7583321047563,35.6074187088081,0.81750777177143,23.511411373209,212.333333333333,15
"38",1986,"Asia",6.21670282603742,6.25702211226064,10.5276368761006,19.5184357862866,23.3116491408745,4.68548238193133,39.5602069487332,10.5558473842338,18.1430061770708,26.8500075800266,26.2961119359858,32.0823331869283,51.7583348621739,0.843789353542857,6.60771916209934,283.214285714286,14
"39",1986,"EECA",19.7763339621133,61.3121227355705,27.5532303667708,11.6800910089976,44.3636446682278,12.068055164985,53.4976818286089,0.843214807219078,3.04121175674,8.68410352957769,47.2474327478849,8.12742746879472,21.2567601261034,0.669680550005646,20.129009278401,340.25,4
"40",1986,"LA",0.387098040045127,5.22119679040548,8.66012956381328,19.8922283364155,12.4171922267598,17.062249617387,2.6650992573833,1.38250058908928,6.6150400900007,8.41613573194405,27.8582702470782,23.9750957688584,30.0882652493437,2.18825271877013,30.5045791060394,197.333333333333,9
"41",1986,"MENA",4.00019075844312,18.9553230914343,22.5871474869621,19.6672780592117,25.5744572998536,26.1027184328875,8.58652106072803,1.82810029807093,16.4903122023789,14.6766377419641,30.1733188468219,37.9849886374941,14.2899344933364,2.67486298687357,28.7082086035395,272.3,10
"42",1986,"West",34.3697341689677,12.5643298986311,6.56555974386758,30.3986463030826,17.2580121929318,9.83978671521747,4.09189153635689,2.85637422134837,2.99149269310672,56.2190932286371,28.446621104185,27.17995901257,23.5213985613899,17.4219546371994,23.9973682047303,297.722222222222,36
"43",1987,"Africa",13.9673084010621,60.9647508083329,8.9434264138842,10.8424862831475,37.1756787123767,5.20560189657042,28.620515341985,19.5890199328707,4.84607820033652,15.462759333269,15.4920407604817,33.8957307386635,19.6911196822006,0.22699331900704,10.6918747911968,285.615384615385,13
"44",1987,"Asia",19.5860817088524,21.778365220026,6.49232147576803,51.5304958225436,52.117540749445,37.0669132185012,32.7995388994785,9.08696651510769,8.03519256256172,75.2818663508205,25.1367004568304,27.0057908236887,26.6543067477111,0.991762409121125,9.86472846811541,403.428571428571,21
"45",1987,"EECA",0.345145913740488,0.827645319529111,1.17395888870519,19.3881383690522,2.90049504324445,23.7436224064026,90.6597034157578,0.974984399760881,1.96518562565878,42.8523941558937,27.2748034208544,9.43404977302006,31.8481241721668,0.931617052292468,137.680132043921,392,1
"46",1987,"LA",5.87921588092722,4.55214877147742,3.25201666915554,5.52075649686203,15.1945418465593,21.49072238076,24.3859704536546,4.66484950115881,2.96970540626965,18.7343827655138,21.5688610649678,14.8734795057723,18.1806845594479,90.4261476238054,6.20651707366826,257.9,10
"47",1987,"MENA",2.74540371820321,14.8218451945159,43.5415118575172,15.5263453538011,31.3581496483795,13.5010814594872,28.3011609830461,10.72002103985,16.2154512855929,43.4291135590103,38.2893047451299,22.1878873045807,60.5325538214821,2.8679449316003,5.6288917644703,349.666666666667,9
"48",1987,"West",1.42936730217144,6.93660537881174,8.66998455645338,35.9987796391188,16.7095279631248,28.0916008371397,5.39328508460866,4.94049473773383,1.60911563884984,55.0390123940932,30.2253796585207,27.7052452527457,27.0221841038179,20.8688517574529,20.5748514096431,291.214285714286,28
"49",1988,"Africa",1.426819395154,45.3200874887357,10.3316081263879,9.4218214164759,68.0260376652552,21.0605683645469,19.3303195662636,7.15950002009426,25.3823218905864,18.4077366190386,30.7982152303472,17.0925565558444,25.4693419518008,1.86877740270676,15.1900025924766,316.285714285714,7
"50",1988,"Asia",13.5406594133682,22.064987518648,11.721393659594,51.8917607707979,40.3903385442995,5.30271756737911,50.8530632095085,15.6374918963208,9.55208801218835,17.1408041035374,31.6017553592063,30.5142140479456,35.5086215764701,20.7029084970592,12.8713134707359,369.294117647059,34
"51",1988,"EECA",0.950949559551589,35.9801826830678,5.27740063558814,68.3985072837704,55.8053418579863,0.808463059463472,89.3849416112731,1.3591905567059,1.81202882668309,2.05598278681107,42.8107737263402,19.3008382223655,45.9176595464372,2.93508492878167,1.20265471517436,374,1
"52",1988,"LA",22.8493618568189,107.90278733708,6.49418342965376,32.5912307069813,4.58294278600329,3.58304504568207,13.7596096052069,11.0169892315256,19.1281362684355,21.893248322241,26.4457202833084,48.1636989076264,46.4713079244591,0.740113239373287,0.777625055604534,366.4,5
"53",1988,"MENA",0.255181845940072,6.25104999304978,45.2198542184568,6.45722059661174,43.1176862910841,10.4824365173475,2.25193310553176,14.266919720326,36.7765496595513,32.047363674754,25.8984544001382,33.5025074349707,18.734907518699,1.05835035126333,1.57958467227592,277.9,10
"54",1988,"West",48.7652385752067,17.1638337690196,5.17528192015676,17.1460192876054,13.7774573194345,36.9417836412385,9.37587585123322,4.38909076935951,2.62647254452232,50.9281892465875,37.4402187577734,24.357083950257,24.9384683416186,12.1960431224904,48.9351929034967,354.15625,32
"55",1989,"Africa",41.3289018354787,35.8138358498138,8.32927766507417,15.8373076596138,43.881953752793,1.70186569403951,46.0335930441282,32.6819774994802,15.2718502632542,15.6589822312749,24.1788158953028,33.4775128107098,41.1094357469209,1.56061019165601,6.00907986045987,362.875,8
"56",1989,"Asia",0.777093456482364,13.1171622067099,5.80716998790069,20.3840267939387,28.7706237258039,23.537932383785,17.3526213498251,18.5821438539404,5.92781574006283,37.1923073061913,35.0387653248668,27.4951534105748,65.5956164499905,9.65546308501874,8.82860492490889,318.0625,32
"57",1989,"EECA",9.26191453751166,40.7962148071344,6.61348196471302,12.8126697291665,37.528497696464,13.8169729011709,27.5037121992664,10.3684161721881,13.1153947741282,41.5467684794328,40.3132357063248,17.1501878113131,34.0942135772979,5.67602491928434,3.65229472460373,314.25,8
"58",1989,"LA",2.12521790917787,22.8559739419663,0.576421729553517,7.80221748426118,9.07929652862718,3.57701020329017,1.93000657264922,1.19061145839138,1.94149785588424,52.6522587173505,30.064441903754,5.15178583411251,2.3720214955363,37.5793881515593,1.35185021388632,180.25,4
"59",1989,"MENA",0.290109855697305,3.22775656920057,47.2112063553967,29.6717357446752,24.8916362254095,24.460633914946,11.1789368289805,9.86343563447456,9.80483655601456,4.32873076315634,18.183022489208,36.6427879996458,32.1375897117293,18.3255825990759,14.0677130381039,284.285714285714,7
"60",1989,"West",42.3679038184831,7.08081267217282,4.44841965532556,37.8181441420027,20.263123309687,22.1406018622677,9.93430734992995,9.29875446690382,10.5980509913063,23.3285174450115,29.8636414480094,20.2246753841079,21.1398642657903,13.8766774866367,43.1165057023652,315.5,36
"61",1990,"Africa",47.3749316457815,102.413078611942,41.6242067815084,3.44538306726465,166.197265149698,7.9169762928799,11.4929807580858,13.9834737727875,10.6980758093537,48.2348150282957,65.7160462054434,30.3739367584546,19.633239173762,2.55756666592394,27.3380242788178,599,7
"62",1990,"Asia",1.21890132665716,24.2820175788926,2.7418022225979,22.576369020145,29.8612747584227,4.16202867290182,14.8010417389336,4.36790679997513,8.58980560491529,21.7165168449442,26.3274189630069,19.3276603224447,44.6113876544136,21.7252523711774,26.5424679724239,272.851851851852,27
"63",1990,"EECA",1.84758548202666,83.1426029505863,7.57477975894165,22.5685692410532,14.5646972380836,11.9035234489051,37.3850633014006,8.98216725981829,3.65889227206053,35.8688786571123,35.3081399710091,53.1759194849239,26.5757559453109,0.815268807664263,2.18371173665917,345.555555555556,9
"64",1990,"LA",3.55941970628558,28.3296854184688,3.22990536368576,10.0143720127177,16.8070798268582,51.378458429156,3.53131017624762,1.89177910419318,2.9674103642193,67.1150354845218,33.3501935326708,13.6117339049179,28.0566364727745,0.969723042771398,17.6317016049557,282.444444444444,9
"65",1990,"MENA",1.7170555506286,3.60001166547884,82.9436045551307,11.3288042521511,27.2493682183418,20.1294589391705,18.6991033189639,13.3061429756643,35.4326652475386,13.8484920186286,33.9661231805593,37.8597660823085,42.0713445975371,1.23356236661456,10.3068047235913,353.692307692308,13
"66",1990,"West",13.6253049484376,26.3415396156147,5.01819021066965,20.2731412081013,15.8605885891934,11.4204570670034,17.3545136744234,5.47592891321681,8.61006021199709,30.2432642091228,30.7262536366872,17.8194804461269,42.1943946558976,22.1106061882593,12.5814488390418,279.655172413793,29
"67",1991,"Africa",0.45987596111918,11.0494379080084,9.01739650572893,12.541860239294,24.4100261150707,5.41574953593799,4.14286412440171,17.6168698841819,4.92057902266565,7.10585390134421,18.6535893036787,20.2171711643161,13.6461107731485,22.8518558196076,4.09361688435347,176.142857142857,7
"68",1991,"Asia",6.55911554718463,23.6928530811637,5.59916602616624,27.3756027508552,51.4488877155137,24.4795783834168,47.1333491197857,7.8978334151396,8.53265064380742,26.3301651728126,44.3129987198763,19.5037592407862,27.8264708759122,8.48692774712076,33.3591030989206,362.538461538462,26
"69",1991,"EECA",22.5425891060242,82.297076952598,8.80226186836445,7.0309652865871,7.39302651119064,47.6136513163612,4.91776669910641,4.12300343786507,3.44332146269407,46.0498094315314,22.9091458420639,13.690464639191,19.3625988073303,46.4385869201099,5.38573171898258,342,5
"70",1991,"LA",3.3524887134558,77.3186996258972,7.04554131350185,2.66851805741376,30.9370592556861,0.928583305624909,51.2265594911763,68.9821542220554,20.2299691389223,4.01266714128014,21.5720235851494,21.8627608138114,8.69089448226375,0.703012074644045,29.2190687791177,348.75,4
"71",1991,"MENA",9.14637763182302,15.1281169748923,41.364478479854,7.48615461120257,17.3822317368873,5.98304558826756,28.4957181158855,5.93681599311045,61.5532899580649,5.49355972647132,27.6119759821796,21.8709757911344,45.1734655569256,6.57796146326697,7.41121700541898,306.615384615385,13
"72",1991,"West",27.5696588057823,8.16800517204631,0.938247115926694,11.790255149902,8.74504375081658,6.34374103129178,4.2327088605065,13.404770268038,2.71161973252653,21.628726709727,21.7337220809692,17.6580529184498,34.3372386155487,10.6701604680177,13.2988185512201,203.230769230769,26
"73",1992,"Africa",5.16159385971852,45.4382717642857,36.6239408637081,20.2382112080627,74.9751950154014,215.70524012671,22.5362855234537,14.9910030239543,18.2805112937576,307.514680601775,66.253946057564,23.745460725991,31.9264274741031,72.0563383685529,7.55289409296198,963,8
"74",1992,"Asia",2.42852172968785,7.32875487126025,1.68108352312247,53.5146009371883,19.220621498546,1.53857701728495,34.1891140276299,24.7949845716132,15.2444740717248,11.4290168182003,25.1646905161792,31.7250295361128,9.25243005104564,0.890910532831999,19.1624076888766,257.565217391304,23
"75",1992,"EECA",7.91044510724399,8.31291299082793,4.54119138769609,27.886622733072,34.5318083718216,7.9205832129776,44.4379469003728,41.3279811441613,17.5610989796841,20.9503540961217,27.4956295070225,25.1938607386756,24.1781576857905,6.26178729675392,1.98961984777838,300.5,8
"76",1992,"LA",1.96312285015067,40.4745992525653,8.08014696931688,32.4098289009921,22.8768401820762,16.5459121687519,45.3914882425578,41.0011965675224,23.9519666468361,76.8610495681155,38.8670833711568,47.2073635291881,21.623601312212,1.50822920719657,17.1125712313615,435.875,8
"77",1992,"MENA",17.4614473964312,12.7865447318868,13.0674586073378,18.3159695700176,18.3731999703858,7.87464787838808,9.14868648627977,48.2946308387772,44.6034931443704,9.71875248170379,30.5260696282187,49.3382082612203,31.3360585575908,1.16918092094984,2.81898485977523,314.833333333333,6
"78",1992,"West",38.0017662291536,31.3864550543532,7.80225307337726,21.4510545405628,9.12646327506529,7.34232479084806,9.81689008103454,22.8716031767479,3.63228260075659,15.7925256097571,23.8693583122062,54.2647772967688,31.76233416331,18.3072527168301,14.4673959213339,309.894736842105,38
"79",1993,"Africa",1.17829552206374,10.7681700916701,8.48613289476453,12.2342101389593,27.9412610613399,25.4060169640846,6.20448065137097,4.91930778690756,31.1605893706085,8.85903515271593,25.4804789321365,10.6399214813594,38.2648324659557,24.1884216251846,37.6974172894498,273.428571428571,7
"80",1993,"Asia",3.16933330940507,40.8694724028697,7.31251009362,68.1266836030444,62.2929723006322,16.1314752791759,33.3704331197946,6.30180277937461,3.91998007302133,36.509874981163,58.0514727151295,41.7171328046318,25.9761162193476,14.4168807169511,16.9877057556854,435.153846153846,26
"81",1993,"EECA",5.24985047206169,35.4255493844691,3.42009414648586,5.88096881294775,16.5435611339697,10.8198218567029,22.2105205947245,40.3434300871941,44.4084276173269,50.3777057231975,36.5136321367232,34.4912621192275,40.460758415459,4.37579186069295,2.16612563881733,352.6875,16
"82",1993,"LA",61.7414250482137,83.4416040553045,7.75513516166812,12.819975273726,4.73435955174695,9.5695190915893,38.3158157916482,5.80101663524633,22.0103341653313,3.45209344017119,12.7507278085967,16.2302498812997,14.6862174063606,7.31033183458339,28.2383377116571,328.857142857143,7
"83",1993,"MENA",6.37945133545544,7.93914067782428,24.3234854229377,6.88914124958861,21.9987957300928,24.727756840259,4.09877240961491,5.29652160221068,2.82492001310158,101.793716011634,22.607875310157,28.1448281786982,3.1571128102495,0.310136072647381,1.75834633552874,262.25,4
"84",1993,"West",38.0422194289792,22.5605586035916,12.3229120604662,19.3121033416443,12.7588284586373,20.6894708924631,8.37832298146468,11.6498661619577,10.1589625055108,17.9817931026611,21.9540418314952,40.7244161154562,47.7448320850715,3.67315676699224,22.6485156636088,310.6,25
"85",1994,"Africa",6.52535362277456,32.3522979045936,21.1316020715426,8.69526913584236,39.4936119453649,22.0033749828035,37.6251705855632,22.0847839566997,18.3546917288142,39.9206816723919,44.5362841829685,27.4167141809322,56.9163787106156,6.20481824822689,50.5389670708662,433.8,10
"86",1994,"Asia",6.21336081620537,54.0799277306829,15.4490588331084,32.8165556495501,19.3574387289144,3.49942584426262,32.6506194507708,26.1261153344447,11.7545707935885,10.5790372715906,21.0961373442968,29.930182472281,29.0074358042292,19.2623131368839,11.4192000995354,323.241379310345,29
"87",1994,"EECA",9.37378471200768,10.2927221486615,26.0291161417265,6.71887596009751,27.6531745678001,20.2501225556258,23.610883985289,46.1588030152909,43.7598924102483,69.9836178457952,41.6564196406831,19.4923123114852,37.7132035818642,2.77034255737678,5.16172856604822,390.625,8
"88",1994,"LA",3.56605287789391,111.502867514076,4.19086099736127,86.7097157418852,19.4853890098136,0.400730404680707,12.5992628012553,14.8250174203675,1.20214412819725,1.32727015186014,12.7771789227893,26.4488063570072,21.1914102404923,0.336883136170397,0.68641029614978,317.25,4
"89",1994,"MENA",2.11333136574802,2.63368444931402,36.1237852806357,10.514217399795,7.15180929734488,3.48020951230552,8.2148781841256,10.4623857594454,26.882794191018,1.98544717190615,15.1706455882736,33.652403959299,26.6447340054878,4.78433913339251,4.08533470190875,193.9,10
"90",1994,"West",66.9980162209452,9.31058543096989,11.1960888320373,6.4065767034474,13.5440297880626,25.5397846229827,4.30561572827332,7.10927453030965,3.66220768127343,18.9100289724978,24.9386952937283,17.0553782608385,17.4452595073711,21.6722347732062,34.7062236540567,282.8,45
"91",1995,"Africa",26.0869667922398,67.021732537513,1.53189820696801,13.746203065816,55.0122024790621,1.51129129031162,9.73787390933837,12.6298131378342,20.2662693619284,1.40561951519593,25.7331231550672,45.7743045469915,25.1076880570627,0.582186195557521,10.8528277491137,317,6
"92",1995,"Asia",3.35624664661823,14.7285573644724,4.90676660051857,18.5976407975348,8.64134343904562,2.61867162323838,14.670876373257,12.2110313657364,13.2361642639359,6.69429110101675,29.659696398945,30.8673993201478,80.3555775722448,4.52322399716283,8.47917980279219,253.546666666667,75
"93",1995,"EECA",19.2628133961705,26.9950016329456,6.48870580419689,5.73966994821476,10.8460008385744,25.0145708831435,47.6334500121254,19.4029566633565,40.0518549667713,31.9329323218065,25.1791697068895,17.8206277219014,33.6356333532089,11.7982338091356,14.598378941559,336.4,15
"94",1995,"LA",2.66260588650163,25.6947218867472,7.7069945361253,32.4443617800022,10.4715559840734,36.0552204390678,55.8857370069112,13.0164092354328,6.67026358985201,27.9110421885986,18.9973773193912,38.053663076835,51.6894849890328,6.12562591858561,13.4720790199861,346.857142857143,7
"95",1995,"MENA",1.66184380441921,5.23424317579257,38.5090024301705,15.0973701828644,8.43498593940914,3.24333257851831,4.43779592541508,11.6299290865059,21.6853229687834,13.7497293101211,17.2258640142483,31.7714158666717,21.0804997325753,0.493068501365784,4.57892981647273,198.833333333333,18
"96",1995,"West",40.1473602886674,9.12135741696356,12.1439191709602,19.6506851864183,9.36122246121814,24.6724211761371,8.10392294439722,8.82832937834103,1.97249901815631,28.1942364122925,28.2890482088535,29.6623471264328,14.4449040842792,9.40314312270402,17.8046040041787,261.8,30
"97",1996,"Africa",3.62729509491544,27.6036869297366,83.5982378214252,5.50585453855286,76.4329280463623,0.515473173354554,5.41337124779155,93.9609104485134,3.90389801953006,2.07760650329739,32.4499083293025,45.1268317025916,17.7723922476805,3.43666982059409,5.28922179063778,406.714285714286,14
"98",1996,"Asia",6.32048052388311,42.3340031557539,4.31716772967135,42.7712198494144,35.3473895099937,3.39438459969331,21.9888219710516,20.5510443723551,3.42643527183986,7.73313237125603,37.9421969007316,24.3264837188164,34.5235942853911,14.4661483673441,49.9949973728046,349.4375,32
"99",1996,"EECA",7.96097785539781,49.5816974656493,2.60352019381599,58.5761002139118,16.1533273686904,18.7402889412235,84.2855388492069,37.4027157387962,24.8765833679298,8.78935323178599,27.8274038156892,17.0882295905497,36.1774675860157,13.8229980120715,20.3995120549807,424.285714285714,7
"100",1996,"LA",41.7758407118641,62.7163143889339,25.6802410383847,20.811465661891,28.4989701649442,0.855146296091754,9.90056104332141,7.40371782108553,13.8466361875314,6.41507081991275,47.2295258056116,26.0659298841971,36.066142706825,1.00448925544293,2.72994821396268,331,5
"101",1996,"MENA",1.17227162485492,11.1980777476902,74.2000910133828,15.0474172886662,18.1617540414524,2.97391942995191,7.89534213379411,8.03475231970775,7.89638549452327,13.1447778337074,29.8739645303604,43.806843282318,32.5179156363692,17.5143525521076,8.48521199419096,291.923076923077,13
