"","iso3c","year","cancer","reproductive","religion","business","marriage","arts","migration","rape","war","literature","personal","rights","politics","sports","fashion","n.words","rights.boolean","n.docs","rights.perc"
"19","AFG",2009,0.135492267268045,1.09127633347991,1.49536534047622,0.214237441086333,0.827208489072647,0.00880502250412698,0.314371736039921,1.73542859815127,1.76363210783008,0.0449396258738095,0.891850162210802,3.70350281584995,1.68725297070262,0.0643830267393686,0.0222540627148989,5317,13,14,0.928571428571429
"20","AFG",2010,0.17874947084449,0.516281038152377,0.938606262213427,0.420025306483115,3.07332071660677,0.310028533915789,0.669858576610061,0.651128072249374,2.25036503562019,0.240112778829891,2.14264924957055,1.3853538451682,1.01602852612935,0.767992815251278,0.439499772355132,7256,10,15,0.666666666666667
"21","AFG",2011,0.0947864327744379,1.53518364721083,0.363166724378252,1.69341901486974,1.23783096805087,0.486474304108391,0.656141009506936,2.03043541417357,2.05766692381862,0.330674934889806,2.66442128976047,2.57827501166872,0.703422299995922,0.162868245249754,0.40523377954367,7422,13,17,0.764705882352941
"22","AFG",2012,0.23811342068355,1.06207913477331,0.813597280279811,1.39787731142531,2.75243909470696,0.603675707026258,0.811799123174637,5.09996507167336,4.03477785614707,0.464230225535608,2.33083772879797,2.90950129420484,0.920278112523503,0.228911341561464,0.331917297486347,10065,17,24,0.708333333333333
"23","AFG",2013,0.201246628129414,0.305346296504655,0.825488765387145,1.11776153483656,0.318160926895184,0.153005841215865,0.476751853967526,2.27087408791733,3.22184383405025,0.094614029749756,1.69984379545309,3.6334821796189,2.22077332504788,0.297966795659999,0.162840105566441,5768,13,17,0.764705882352941
"24","AFG",2014,0.0393374075209743,0.233013524427369,1.11003036037594,0.629224996800831,2.03765938163791,0.098982591483325,0.0797639745809576,1.70298616967885,1.20333822335914,0.381465316708583,1.60811230924959,1.66775099548716,2.05982865551569,0.0730649914119853,0.0754411017616916,5779,11,13,0.846153846153846
"25","AGO",2009,0.00177900828514898,0.0241740303055058,0.247985796850352,0.00630968068788391,0.0698892854604962,0.00550620353564996,0.157770396626286,0.0306785182644224,0.135823008256931,0.00227681012922174,0.0560660699417172,0.0177932472591237,0.167971667955352,0.04713285124126,0.0288434252006497,230,1,1,1
"26","ARE",2004,0.00532614346830531,0.0318295354001311,0.610457848698956,0.27051522878582,0.156324018404714,0.0905437971628238,0.290000814636671,0.0307802622001659,0.0334931508744007,0.0222517320067205,0.214020410794547,0.0519736155565987,0.15520822179075,0.00788222370984585,0.0293929965095514,897,2,2,1
"27","ARE",2005,0.00254946980039045,0.00482970304923445,0.00578723451964506,0.0863027526199921,0.00994937260071099,0.00820000968813194,0.0583733632343473,0.00147045830514867,0.0117463403797566,0.00155677752714705,0.0232844661102742,0.0256999749925597,0.00708597517535117,0.00149948550124531,0.751664616496065,144,0,1,0
"28","ARE",2006,0.000676594395598834,0.00637022269717602,0.0346599815059303,0.300332344422841,0.0906978698225824,0.00176018698387689,0.0789094112020561,0.00206696250161034,0.00608156436725183,0.00365167109045374,0.261392535029975,0.0590121376404698,0.139417261446738,0.0105123596859201,0.00445889720751916,522,1,1,1
"29","ARE",2008,0.00214623804452983,0.0153193245449063,0.218900715228386,0.0926147516834284,0.310485878542389,0.00362764840417141,0.251915371126786,0.267511525232194,0.0604466844089049,0.0117541514536101,0.344075049214989,0.129917789084476,0.0341795597954606,0.00213049573642297,0.254974817499345,1804,1,2,0.5
"30","ARE",2011,0.00118843384382419,0.0190965993637357,0.0190631435793542,0.632236396372293,0.0352068402205515,0.001235446693682,0.0128902944325588,0.00112736098860142,0.00606301884127668,0.00148786592045974,0.158258366837502,0.0439972599831889,0.049492020575973,0.00970673034793823,0.00895022199906055,460,0,1,0
"31","ARE",2012,0.000252607467389603,0.00267333402594425,0.0316210738277815,0.785870103550482,0.00388360927531079,0.000612269362889328,0.00229067714800306,0.000779602419425975,0.00185291845864882,0.00117855283177886,0.0776700608440993,0.0513612421723934,0.0369556894298457,0.00165499472132111,0.00134326446468607,419,0,1,0
"32","ARE",2013,0.00232071391030805,0.00159065635549194,0.00200080999469335,0.0756714656891441,0.116273639494215,0.00957088507774849,0.00451162287461677,0.000905715270025092,0.00313615571694552,0.00526221847641729,0.158275318915023,0.00466144435799382,0.00128250564076236,0.597607088709676,0.0169297595169398,750,0,1,0
"33","ARG",1981,0.00223698318676197,0.00477959031049931,0.00172926292942647,0.102946632463685,0.0196765672187714,0.233561397596665,0.00806625246544931,0.00590134962060432,0.176501371484989,0.115263312606139,0.0307958248846291,0.0139062612544197,0.272985552464914,0.00736070399716454,0.00428893751588289,173,0,1,0
"34","ARG",1983,0.00195804753542981,0.00372787327475679,0.0031283186685576,0.00867872889192457,0.0444394229476168,0.025982088129961,0.0741252539736324,0.00401203219688165,0.143603868706622,0.0572621074735647,0.152159815375954,0.00953895475450201,0.201235926537641,0.0216520504461377,0.248495511086818,414,1,1,1
"35","ARG",1985,0.00105989815507826,0.0024526789565762,0.0219923055345366,0.00678005625573192,0.0967227994029424,0.0840366683935361,0.00727838031425358,0.0415100086908673,0.0199049866912541,0.514357984343861,0.115273809438174,0.021090717745333,0.0591443530607315,0.00228760290482307,0.00610775011230085,346,1,1,1
"36","ARG",2000,0.640204745031208,0.122728670546027,0.00831373691172302,0.155311580577037,0.095284980705822,0.567228010749472,0.485968185608248,0.0191292867097711,0.0355228758773843,0.0612100493406969,0.104410527093337,0.0461935888396606,0.506496913445567,0.0696817690269209,0.0823150795371247,1046,1,3,0.333333333333333
"37","ARG",2001,0.0180865592470597,0.0174216371645245,0.16994120095466,0.00851511656597711,0.292179934529719,0.213219366430107,0.00358277305222278,0.00514308773802423,0.0104810279874665,0.0304798692528717,0.137425826069275,0.0573952514022146,0.0246139401925767,0.00398981795316833,0.00752459146013255,398,0,1,0
"38","ARG",2004,0.000766325334537555,0.00408964126718206,0.00153106968150176,0.0784753313576977,0.221275810653328,0.00274976755363408,0.392619087159114,0.00551866858080257,0.00245425798964187,0.00204000948779473,0.166202116949751,0.0154604215659618,0.00313877198910609,0.0035633643104232,0.100115356119523,924,1,1,1
"39","ARG",2007,0.00623550460826976,0.0191869976099109,0.00426661330483357,0.181629694682844,0.260812300039822,0.0150281005670695,0.0642352579699636,0.00770066574192585,0.0195547525252579,0.0139674583674344,0.116514866696541,0.0234050568187294,1.24681414596232,0.0116237012960682,0.0090248838090067,773,0,2,0
"40","ARG",2010,0.0334742474847559,0.293896348606042,0.0054017118916109,0.00644562478748151,0.00345818152832307,0.000670375391955237,0.00478584562280734,0.155248944285113,0.00366454635384546,0.00513670198730606,0.0139695818499555,0.2094010458708,0.263904794473098,0.000469845065942982,7.22048009636611e-05,329,1,1,1
"41","ARM",1999,0.179529558351693,0.067777121615303,0.242634390876202,0.0127850667636191,0.13971470685963,0.0119283449062896,0.00533806855111123,0.00461553163796309,0.00727183315694705,0.00318118934469787,0.0164973885984764,0.0107280400029357,0.295376466536895,0.00162070025908064,0.00100159253915678,231,0,1,0
"42","ARM",2005,0.111880625583263,0.0973486340129444,0.00267541469275692,0.45035602682512,0.0768424991931679,0.00380684996539563,0.0171363290165283,0.0125888372304948,0.0377425684515403,0.00413521561152039,0.0265445659199675,0.0623068926724821,0.0931317895372013,0.00228128176781065,0.00122246951980669,168,0,1,0
"43","ARM",2011,0.00319596928876327,0.00916130646736404,0.0782357400737466,0.132409344345459,0.165185825610148,0.0837995249950928,0.0616444777629121,0.00438616367359711,0.0191429713342468,0.00813295972984323,0.152945169204523,0.0116568648890107,0.008318722694336,0.00860947781671124,0.253175482114247,450,0,1,0
"44","ATG",1986,0.00206768840130346,0.0153194182375301,0.00160200535577159,0.652681631910168,0.0400856277144159,0.0076283240214977,0.0503699076698425,0.00294461841600409,0.00595713200033961,0.0130972711881317,0.0686584454782833,0.0594356220524767,0.0647157455986565,0.00634548766688862,0.0090910742886899,11,0,1,0
"45","AUS",1980,0.00609421296371875,0.0363277390657961,0.00859858753355992,0.169980999834155,0.333917538002364,0.112150810469969,0.0125126405644009,0.00995471382903605,0.015205480548809,1.27896566419113,0.516648619159041,0.242781429845374,0.224319426950488,0.00876479990617725,0.0237773371359801,849,2,3,0.666666666666667
"46","AUS",1981,0.863967876036201,0.10120864163711,0.00283308594087308,0.0386687618133126,0.589936101838942,0.0379266524486751,0.0136644863876833,0.00568398423719981,0.036688523308353,0.796687840654816,0.31190484400199,0.0534119180552069,0.0144861695356354,0.0100153533592064,0.122915760744796,891,0,3,0
"47","AUS",1982,0.877210165768319,0.0400519781693942,0.000398057842022064,0.00805352922177314,0.00579722861573378,0.00177737830960448,0.00284265077974195,0.00116280426771754,0.00117099029351092,0.00291405491970056,0.0340033583736515,0.0123301589919077,0.00505449311285457,0.00560592724561932,0.00162722408844878,90,0,1,0
"48","AUS",1983,0.823354469413129,0.101130464331211,0.0961275268517158,0.0207449496051473,0.196806319307695,0.0245668660759873,0.0334833079686508,0.00553115036182795,0.00454928394468566,0.516840843240738,0.0956003722005616,0.045953669545481,0.0271249770567911,0.0022045332876204,0.00598126680875786,674,1,2,0.5
"49","AUS",1984,0.0135759345498667,0.0013110977542698,0.00276787117295497,0.00689880810334666,0.0249301580105338,0.0726252917363319,0.0457630406976843,0.584551270337052,0.0938532943619089,0.0191494801460193,0.047006639158764,0.0232092592437931,0.0236314927034178,0.00991356354725379,0.0308127984768028,216,0,1,0
"50","AUS",1985,0.00481698997913751,0.00491056940538942,0.0131393170560363,0.088880976914727,0.113301113000955,0.282772742304209,0.192392980485638,0.0107640320049025,0.00544087295942243,0.792403605456142,0.219886416130172,0.0487520431710793,0.114825525665385,0.0293056281310246,0.0784071873357799,1370,2,2,1
"51","AUS",1986,2.1104217979391,0.58327126717536,0.344838484730352,0.204517787738489,0.313895267028154,0.232864117706666,0.0582578648946671,0.00641913090456758,0.0167041415761893,0.354782829272314,0.328046362098226,0.180628277882604,0.139450780366328,0.0198183789860487,0.106083511700937,1488,2,5,0.4
"52","AUS",1987,0.00313178335321335,0.00666332484170276,0.00359436211081782,0.617969409375111,0.12886975614701,0.0256484804207477,0.0652028639613657,0.00460061194914461,0.00413702330006955,0.793796054967908,0.143381749778009,0.0577625656707916,0.129098012588501,0.00709302538641357,0.00905097614919551,467,0,2,0
"53","AUS",1988,0.00839194658936785,0.0125704969472883,0.00818512106320889,0.940724384577087,0.606217300289398,0.176338593393504,0.351898860579669,0.0602741995183586,0.0198509156083908,0.624249981023677,0.590921869924413,0.108308204917104,0.0967981637892458,0.237461766884631,0.157808194894656,1383,2,4,0.5
"54","AUS",1989,0.0189692423708466,0.0192973372421484,0.00875808739643666,0.0288834999294071,0.171104986919059,0.0338031315641311,0.0211135579409894,0.115289341138742,0.0266627115410969,0.294019083834428,0.47803014469593,0.0725031523434925,0.778919235250418,0.863310893365883,0.0693355944669907,640,2,3,0.666666666666667
"55","AUS",1990,0.00189574450934067,0.00100991547188658,0.000558281408667893,0.391933792793944,0.00988560800160185,0.0674034034506978,0.0045660746227102,0.000252596872003223,0.000521428576567966,0.149206157724614,0.172921219441159,0.0202363844433558,0.00429016388470636,0.00502935681720298,0.170289871981542,354,1,1,1
"56","AUS",1991,0.0047155539532724,0.00192458735504614,0.0018579643451812,0.0109381341196736,0.0112829727360044,0.0135327938240653,0.0590453370127325,0.293640428170357,0.0129299231752397,0.121169636044195,0.156266531459308,0.0345758150846835,0.0210711590219338,0.250196028967724,0.00685313473058336,381,0,1,0
"57","AUS",1992,0.00530693790524055,0.00157280835018028,0.000458255486576251,0.00658163131189836,0.00562972230636052,0.00185018416758297,0.00270814169209555,0.000972970715853562,0.00207930756997721,0.00477822300840712,0.111840167212773,0.00518094934333337,0.00389385843331605,0.842916907458989,0.00422993503741644,210,0,1,0
"58","AUS",1993,0.0177550417284743,0.00443575397615027,0.000303793008914315,0.323822929027737,0.00619401238382996,0.344386019701225,0.0720968723382677,0.000628942907925372,0.000899606966828935,0.039061766319089,0.140959984037828,0.00822197498300847,0.00432223591342473,0.0306405550035063,0.00627051170379068,629,0,1,0
"59","AUS",1994,0.0147817104457555,0.0106930880237827,0.00711370254566054,0.0455202435244902,0.0364388587864026,0.0181021114171248,0.016663400533399,0.0115813427500666,0.0217218728902697,0.0180335526664198,0.122619324289347,0.0550384627193519,0.296866681526467,1.31100897545923,0.0138166724222336,51,0,2,0
"60","AUS",1995,0.683670996578701,0.184723775643759,0.413470174125705,0.0266206805828944,0.0595594398746775,0.0127735049230798,0.0428065010353803,0.00957342058097439,0.00519154724882699,0.274257748553617,0.133755180153578,0.107837237434161,0.0327242614419942,0.00844355664742491,0.00459197517522578,653,1,2,0.5
"61","AUS",1996,0.0292886552938832,0.0153439540180823,0.00124031038652793,0.0491348995127752,0.0423333947743122,0.00348143158608047,0.00499936957634685,0.00138378505977364,0.00308977025435356,0.00590718960032258,0.367634083345227,0.0161731191976886,0.00792788715324291,1.44209336467695,0.00996878556443501,618,1,2,0.5
"62","AUS",1997,0.248424152622678,0.461302991122372,0.0362496468568087,0.142869403591147,0.0806542848741088,0.0840913423845047,0.442199642923822,0.21812818610067,0.0108362796992405,0.0138694810854341,0.180491145992951,0.149513489565365,0.083863655423911,0.802523424107097,0.04498287364989,795,1,3,0.333333333333333
"63","AUS",1998,0.00478960274781688,0.0011560414261072,0.0113895803563964,0.0074643096985673,0.0597340700082998,0.115219011194723,0.00669247529959774,0.0352224786257165,0.0488945922858753,0.36942131891235,0.217648230402124,0.0112991108783254,0.00708915960999018,0.977728865109145,0.126251153444965,495,0,2,0
"64","AUS",1999,1.79045051907732,0.0274938069554362,0.00528313850757936,0.53466592262972,0.0310052298135953,0.00848421449177438,0.0162395476122769,0.0107236040775911,0.0109900483342503,0.0101788139400842,0.36639804817723,0.358105151935635,0.155224693902572,1.64744781553125,0.0273094450136922,1261,3,5,0.6
"65","AUS",2000,0.455319331669993,0.0313012699060801,0.0119428920593792,0.276657487412364,0.102174315365237,0.0357329250098432,0.153228582015828,0.078571585686087,0.0889628060352338,0.0996335234025502,0.848451646188471,0.210663906470319,0.11229999229254,6.43507608684877,0.0599836496372999,3178,5,9,0.555555555555556
"66","AUS",2002,0.384674752413792,0.0374774760295466,0.0067430857824553,0.0489739572276818,0.510425499764101,0.00723729337930828,0.0420112065361945,0.179094084187838,0.007949916375399,0.0198342114908194,0.297133465863449,0.275911288800978,0.0410602170839206,0.00996213460810295,0.131511410456414,246,0,2,0
"67","AUS",2005,0.0640143787453943,0.00713000543308697,0.00194484573648057,0.0354888251680149,0.046850019780367,0.0877193851046506,0.153727009146567,0.21895790356649,0.0811031691743173,0.0907528815633445,0.125970646522889,0.0153501442676535,0.0234704634975882,0.0298796186773462,0.0176407036158107,261,0,1,0
"68","AUS",2007,0.679300980322617,0.128159919803177,0.00168352375212007,0.63722436556809,0.0794784471754874,0.00771253834729811,0.0300831298658241,0.0045304365303485,0.0204965658805323,0.00687303634043326,0.136052298032364,0.0168721585213463,0.0156448491554406,0.183530138882823,0.0523576118220985,637,1,2,0.5
"69","AUS",2008,0.0382903778762535,0.00785829914636726,0.00685809953662394,0.0217617169927906,0.120122552056994,0.141556289172933,0.00819649158337032,0.033801652945962,0.0075654595364941,0.364253826571389,0.175609476364255,0.0316784933471953,0.0239160986798448,0.00538876848178593,0.0131423977077406,89,0,1,0
"70","AUS",2011,0.00357465401989697,0.0113281300178073,0.00652933169225386,0.268881805829593,0.00804719046727168,0.00532283486357729,0.00770610157799228,0.143348786558595,0.921641373792882,0.0575687439090773,0.068574452895461,0.304633998443325,0.179068992004726,0.0117011325257182,0.00207247140182144,566,1,2,0.5
"71","AUS",2012,0.36795520744989,0.00781716511547258,0.179901576867948,0.0235491763440213,0.0870819960392418,0.197523087633993,0.00495618774101883,0.0100498034693049,0.00978044737876549,0.0386331507076473,0.356754544973174,0.0592767503020373,0.205776567568553,0.0242962301485828,0.426648108260349,825,0,2,0
"72","AUS",2013,0.181858926089586,0.0773817998720962,0.0592183270721985,0.187682328834581,0.0238695910635175,0.0377543405214775,0.018064974938306,0.200797368481511,0.030549299552895,0.074833986704635,0.539372870861199,0.161338702455737,0.975027613607549,0.427818557646466,0.00443131229824609,859,1,3,0.333333333333333
"73","AUS",2014,0.00214481987308398,0.00180209422292515,0.179139647867175,0.0109508324027184,0.00846834413973174,0.0419732011498821,0.00709896122452834,0.0661224535599704,0.0895688101713091,0.00836755453421832,0.0712184752217723,0.0898632810525605,0.353936171763704,0.00305355329330208,0.0662917995231184,242,0,1,0
"74","AUT",1982,0.00779719833543387,0.0184245896271088,0.00168300132868272,0.0585072259764321,0.105481512335101,0.018482477763096,0.0962968272707639,0.00349329568729141,0.00780135257372716,0.0623087506503638,0.163531761951209,0.024692886831599,0.0454874479870798,0.367503046269925,0.0185086254121862,136,0,1,0
"75","AUT",1990,0.0778780535068473,0.0176971721705079,0.0107536146058396,0.0216938556619717,0.130427198575143,0.0185261190282386,0.0111511341661518,0.0358739370919321,0.0023253136792524,0.442057547280322,0.103687200278188,0.108881848463658,0.0149140272758807,0.00115566907140144,0.00297730914466404,434,1,1,1
"76","AUT",1996,0.0038859024789683,0.00846886174496316,0.00542828304446781,0.198619420972525,0.0271920765470317,0.379481010475047,0.0244905233025974,0.00226324925577702,0.0131570154990298,0.00830676144839519,0.0988789152730788,0.0506969609771732,0.0570469442534572,0.0985094185823189,0.0235746561451694,441,1,1,1
"77","AUT",1997,0.0134198793599472,0.0369383949826324,0.00849486962464137,0.0506859304587911,0.00758489235314158,0.213907648841315,0.0164395445890803,0.0191887103965039,0.0241812495685929,0.00919513173290788,0.0455520197926754,0.212359770853655,0.255812040644458,0.0832817443791836,0.00295817242247408,189,1,1,1
"78","AUT",2003,0.00968935441500351,0.0207063219055456,0.17222468439946,0.141933066994194,0.0478675122692759,0.400204740913273,0.0127824673962312,0.218404359894063,0.0198137399433724,0.0255928223450327,0.124301856495579,0.30127863638793,0.353977107340242,0.122419685107415,0.028803644193384,452,0,2,0
"79","AUT",2006,0.00607412983698795,0.00200814030447745,0.00221559780541571,0.0022987821629098,0.441642833140851,0.00289743632428115,0.0180629337432783,0.295935180105635,0.0832101205680359,0.0185214952157228,0.106463608222843,0.00587098482651726,0.00409656849680811,0.00285890878098954,0.00784328046524664,262,0,1,0
"80","AUT",2011,0.219707236866718,0.023514439048314,0.00280172328835008,0.216245559928409,0.981971999555095,0.0652999372969938,0.0286392118533265,0.00669659660600381,0.0346347528357327,0.0151185720051037,0.199105128589921,0.0105931686420242,0.0354226790845009,0.023082281205684,0.137166713193823,702,0,2,0
"81","BEL",1985,0.00115728014529517,0.00886976871697662,0.234186476074394,0.0191402897578,0.0276653115640989,0.0055698747664037,0.0828052385244921,0.00759516946871212,0.0130674583671944,0.00826712602929728,0.0356214069282365,0.0779163002198449,0.472588652895286,0.00205779128166922,0.00349185526029847,197,1,1,1
"82","BEL",1987,0.00363885330337581,0.00199626038499528,0.00260296730354984,0.0644193354029139,0.0260286154921964,0.407787554005143,0.00304919971373744,0.000678377926367809,0.00157237389222456,0.156615047811003,0.243208832561298,0.0329027666064129,0.0261331586627779,0.020811943915077,0.00855471301892732,284,1,1,1
"83","BEL",1989,0.525546700535505,0.0836511314132103,0.00278421839344515,0.00893063089621469,0.0238528707440706,0.00256714902154714,0.018381398259857,0.026274119855023,0.0021147950904042,0.0429405976690276,0.0636854827999422,0.189879177777464,0.00619526912680944,0.00127171646187136,0.00192474195560753,319,0,1,0
"84","BEL",1990,0.00431484731880978,0.156159904680798,0.0504299890601963,0.00661013402531454,0.00369387838374737,0.000390225572484105,0.00233523576144078,0.00647910142947908,0.00214815040982537,0.0020630673196369,0.0121873906829073,0.227891800354007,0.524766340621412,0.000449639366478164,8.02950134633176e-05,152,0,1,0
"85","BEL",1992,0.00135036114914827,0.000267291592488236,0.000882627113887644,0.00704971184723815,0.00776308478523841,0.445259311903579,0.00919978874222323,0.000331910067109417,0.00246141651570721,0.0131394123364647,0.0215726248794932,0.0018179675010229,0.0023138516080136,0.00683294518726732,0.479757694771119,155,0,1,0
"86","BEL",1996,0.00786683266516821,0.00907287612423543,0.0410007177835431,0.00669937049140261,0.526217728471404,0.0120633087279618,0.083129136486425,0.966994810044375,0.0979165878562946,0.0681696626049578,0.102154649864221,0.0314202721433628,0.019098421630089,0.0183326980601119,0.0098629270464482,397,0,2,0
"87","BEL",2001,0.00238787866434909,0.000600635619589753,0.000315387486196918,0.00649013925004166,0.00269025430239053,0.00241906862882038,0.00150613141857899,0.000613892816681942,0.00119353091874259,0.00104070512356059,0.016025267266512,0.00362424620260906,0.0034047297325044,0.955335276307744,0.00235285626167749,60,0,1,0
"88","BEL",2004,0.0040095508299591,0.00258227874026707,0.00178523456022269,0.00341209946413335,0.274235951813555,0.00122798741938879,0.056625089707502,0.536467221578088,0.0109476667525476,0.00551042743483796,0.0748094916585691,0.0101613777358151,0.00455221312726053,0.00905291062834647,0.00462049854950735,262,0,1,0
"89","BEL",2008,0.00280596842754501,0.00616453274664463,0.246179082175675,0.0279425163225748,0.329312884555665,0.292442250136494,0.154436595639967,0.145962758582971,0.300634729270981,0.0974604574120567,0.204918767784667,0.0832666027064542,0.0377391538240165,0.0118645224652152,0.0588691779490718,1378,1,2,0.5
"90","BEL",2010,0.00298739033117435,0.00677991178907394,0.401256582450299,0.00874154384375659,0.00532550726667728,0.00113140411114611,0.00398535580851255,0.0672907114492061,0.00767079151891983,0.00296824287681026,0.0304094999076888,0.160398053531307,0.298886875607139,0.00127575114301841,0.000892378365271336,406,1,1,1
"91","BEL",2012,0.00650308106293426,0.0277021683374058,0.0143956745864534,2.92973725618492,0.0156945402275467,0.00626822507617651,0.0190584370461483,0.053162553251104,0.0183293357681757,0.018461212505573,0.404864448675135,1.59059242050223,1.84423024301641,0.0456268489048739,0.00537355485491614,2765,6,7,0.857142857142857
"92","BFA",1987,0.00161097025785714,0.0159199771209204,0.00187052920368079,0.126824645238204,0.0146055447247885,0.00769648456637448,0.256934238549981,0.00738533285329499,0.00243008000981443,0.241966871185397,0.194780062483556,0.0978410071297598,0.00938016631853995,0.00145503210911389,0.0192990582487177,258,1,1,1
